ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
R-HSA-9909648,Regulation of PD-L1(CD274) expression,19/216,121/5812,0.15702479338843,4.22513008876645,7.04302272608398,7.43587134533706e-08,6.5848771802596e-07,3.73265607954275e-07,H2AC8/H2BC11/H4C11/H4C1/H4C8/H3C1/WWTR1/H2BC14/H2BC6/H2AX/H2BC7/H2BC17/H2AC4/H2BC4/MYC/H2BC15/CDK4/H2AC6/H4C2,19
R-HSA-9609690,HCMV Early Events,16/216,92/5812,0.173913043478261,4.67954911433172,6.98882174939634,1.9558637403581e-07,1.71299274842353e-06,9.71014739011982e-07,TUBB6/H2AC8/H2BC11/H4C11/H4C1/H4C8/H3C1/H2BC14/H2BC6/H2BC7/H2BC17/H2AC4/H2BC4/H2BC15/H2AC6/H4C2,16
R-HSA-389948,Co-inhibition by PD-1,19/216,129/5812,0.147286821705426,3.96310651737008,6.68600583440425,2.12341825568406e-07,1.83952646715239e-06,1.04274073200337e-06,H2AC8/H2BC11/H4C11/H4C1/H4C8/H3C1/WWTR1/H2BC14/H2BC6/H2AX/H2BC7/H2BC17/H2AC4/H2BC4/MYC/H2BC15/CDK4/H2AC6/H4C2,19
R-HSA-5693571,Nonhomologous End-Joining (NHEJ),12/216,51/5812,0.235294117647059,6.33115468409586,7.51226491504373,2.25740498823185e-07,1.93457180174278e-06,1.09661744621977e-06,H2BC11/H4C11/H4C1/H4C8/H2BC14/H2BC6/H2AX/H2BC7/H2BC17/H2BC4/H2BC15/H4C2,12
R-HSA-9764265,Regulation of CDH1 Expression and Function,19/216,130/5812,0.146153846153846,3.93262108262108,6.64340110259159,2.40599019566928e-07,2.0184991431036e-06,1.14419189482293e-06,H2AC8/H2BC11/H4C11/H4C1/H4C8/H3C1/RACK1/H2BC14/H2BC6/H2AX/H2BC7/H2BC17/H2AC4/H2BC4/MYC/H2BC15/H2AC6/H4C2/SP1,19
R-HSA-9764274,Regulation of Expression and Function of Type I Classical Cadherins,19/216,130/5812,0.146153846153846,3.93262108262108,6.64340110259159,2.40599019566928e-07,2.0184991431036e-06,1.14419189482293e-06,H2AC8/H2BC11/H4C11/H4C1/H4C8/H3C1/RACK1/H2BC14/H2BC6/H2AX/H2BC7/H2BC17/H2AC4/H2BC4/MYC/H2BC15/H2AC6/H4C2/SP1,19
R-HSA-9609646,HCMV Infection,17/216,107/5812,0.158878504672897,4.27500865351333,6.71722625361603,3.13269711480777e-07,2.6007912505227e-06,1.47426580741517e-06,TUBB6/VPS37B/H2AC8/H2BC11/H4C11/H4C1/H4C8/H3C1/H2BC14/H2BC6/H2BC7/H2BC17/H2AC4/H2BC4/H2BC15/H2AC6/H4C2,17
R-HSA-1640170,Cell Cycle,39/216,451/5812,0.0864745011086474,2.32680463168268,5.76349348562059,3.73713573036106e-07,3.07061564649254e-06,1.74058708265347e-06,TUBB6/PPP2R3B/H2AC8/NCAPG2/PSMC3IP/H2BC11/H4C11/H4C1/H4C8/H3C1/NEK6/CC2D1B/AURKB/LMNA/H2BC14/H2BC6/HAUS8/H2AX/H2BC7/WEE1/ESCO2/BIRC5/H2BC17/H2AC4/MCM8/H2BC4/MYC/BLM/H2BC15/TP53/CDK4/CDCA5/CDKN2C/H2AC6/CDK2/RFC2/TK1/E2F5/H4C2,39
R-HSA-201681,TCF dependent signaling in response to WNT,19/216,134/5812,0.141791044776119,3.81522940851299,6.47712019187358,3.91509459299553e-07,3.18401060267086e-06,1.80486533128009e-06,H2AC8/H2BC11/H4C11/H4C1/H4C8/H3C1/H2BC14/H2BC6/H2AX/H2BC7/H2BC17/SOX9/H2AC4/H2BC4/MYC/H2BC15/SOX6/H2AC6/H4C2,19
R-HSA-3214847,HATs acetylate histones,16/216,98/5812,0.163265306122449,4.39304610733182,6.65497060324473,4.82091133497917e-07,3.88107710502868e-06,2.19999943122529e-06,H2AC8/H2BC11/H4C11/H4C1/H4C8/H3C1/H2BC14/H2BC6/H2BC7/H2BC17/H2AC4/H2BC4/H2BC15/ACTL6A/H2AC6/H4C2,16
R-HSA-9917777,Epigenetic regulation by WDR5-containing histone modifying complexes,16/216,99/5812,0.161616161616162,4.34867190422746,6.60193955892067,5.5631085454731e-07,4.43379751074206e-06,2.51331054184984e-06,H2AC8/H2BC11/H4C11/H4C1/H4C8/H3C1/H2BC14/H2BC6/H2AX/H2BC7/H2BC17/H2AC4/H2BC4/H2BC15/H2AC6/H4C2,16
R-HSA-195258,RHO GTPase Effectors,24/216,208/5812,0.115384615384615,3.10470085470085,6.07276453278468,5.72652828837278e-07,4.51885450082486e-06,2.56152533499616e-06,TUBB6/CYBA/H2AC8/H2BC11/H4C11/H4C1/H4C8/H3C1/AURKB/H2BC14/H2BC6/H2AX/H2BC7/RHOC/NCF1/BIRC5/H2BC17/H2AC4/H2BC4/DIAPH3/PRC1/H2BC15/H2AC6/H4C2,24
R-HSA-3214858,RMTs methylate histone arginines,12/216,56/5812,0.214285714285714,5.76587301587302,7.04027377507972,6.73487152432869e-07,5.26244373028428e-06,2.98303097314913e-06,H2AC8/H4C11/H4C1/H4C8/H3C1/RPS2/H2AX/H2AC4/ACTL6A/CDK4/H2AC6/H4C2,12
R-HSA-9759476,Regulation of Homotypic Cell-Cell Adhesion,19/216,141/5812,0.134751773049645,3.62582085631731,6.20095081467334,8.76216082924822e-07,6.78004095234062e-06,3.8432852105687e-06,H2AC8/H2BC11/H4C11/H4C1/H4C8/H3C1/RACK1/H2BC14/H2BC6/H2AX/H2BC7/H2BC17/H2AC4/H2BC4/MYC/H2BC15/H2AC6/H4C2/SP1,19
R-HSA-5693532,DNA Double-Strand Break Repair,17/216,115/5812,0.147826086956522,3.97761674718196,6.33589642749458,9.0360427456197e-07,6.9247366040951e-06,3.92530634618288e-06,H2BC11/H4C11/H4C1/H4C8/H2BC14/H2BC6/H2AX/H2BC7/KPNA2/H2BC17/H2BC4/BLM/H2BC15/TP53/CDK2/RFC2/H4C2,17
R-HSA-5693567,HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA),15/216,91/5812,0.164835164835165,4.43528693528694,6.48875236821297,9.80472950428481e-07,7.44225658563333e-06,4.21866399773704e-06,H2BC11/H4C11/H4C1/H4C8/H2BC14/H2BC6/H2AX/H2BC7/H2BC17/H2BC4/BLM/H2BC15/CDK2/RFC2/H4C2,15
R-HSA-5693538,Homology Directed Repair,15/216,95/5812,0.157894736842105,4.24853801169591,6.27161109590077,1.72909039114767e-06,1.30008022806103e-05,7.36954119920886e-06,H2BC11/H4C11/H4C1/H4C8/H2BC14/H2BC6/H2AX/H2BC7/H2BC17/H2BC4/BLM/H2BC15/CDK2/RFC2/H4C2,15
R-HSA-194315,Signaling by Rho GTPases,37/216,448/5812,0.0825892857142857,2.22226355820106,5.29021041583919,2.41398037990409e-06,1.79807697456408e-05,1.01924497099395e-05,TUBB6/MYO9B/ARHGEF40/ARHGAP31/CYBA/H2AC8/H2BC11/H4C11/PLEKHG2/H4C1/H4C8/H3C1/AURKB/H2BC14/H2BC6/H2AX/JAG1/H2BC7/RHOC/NCF1/SPATA13/IL32/ARHGAP30/BIRC5/H2BC17/H2AC4/SOWAHC/SHMT2/H2BC4/VIM/DIAPH3/PRC1/H2BC15/PREX1/CAVIN1/H2AC6/H4C2,37
R-HSA-8878171,Transcriptional regulation by RUNX1,17/216,126/5812,0.134920634920635,3.6303644914756,5.86423328203389,3.32448173613295e-06,2.45334439231293e-05,1.39068514271332e-05,H2AC8/H2BC11/H4C11/H4C1/H4C8/H3C1/H2BC14/H2BC6/H2AX/H2BC7/H2BC17/H2AC4/H2BC4/H2BC15/ACTL6A/H2AC6/H4C2,17
