ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
R-HSA-73854,RNA Polymerase I Promoter Clearance,16/450,79/5812,0.20253164556962,2.61580872011252,4.18871500128761,0.000287133661775295,0.00275806370530949,0.00275806370530949,H2BC4/H4C11/H2AC8/H2AX/H2BC7/H2AC4/H2BC6/H2BC14/H4C8/H2BC11/H2BC15/H4C2/H2BC17/H2AC6/H4C1/H3C1,16
R-HSA-422356,Regulation of insulin secretion,11/450,43/5812,0.255813953488372,3.30397932816538,4.39269273967863,0.00031321212891777,0.00298120999069913,0.00298120999069913,PLCB1/AKAP5/SYT5/CACNB3/MARCKS/ITPR1/ABCC8/STX1A/GNB5/KCNJ11/PRKACB,11
R-HSA-69306,DNA Replication,20/450,113/5812,0.176991150442478,2.28593903638151,3.99878968482151,0.000355662589665018,0.00335476334575923,0.00335476334575923,H2BC4/RFC2/H4C11/H2AC8/MCM8/H2AX/POLG2/H2BC7/H2AC4/H2BC6/H2BC14/H4C8/H2BC11/H2BC15/H4C2/H2BC17/CDK2/H2AC6/H4C1/H3C1,20
R-HSA-5693571,Nonhomologous End-Joining (NHEJ),12/450,51/5812,0.235294117647059,3.03895424836601,4.23654594903686,0.000391371350839205,0.00365862325293435,0.00365862325293435,H2BC4/H4C11/H2AX/H2BC7/H2BC6/H2BC14/H4C8/H2BC11/H2BC15/H4C2/H2BC17/H4C1,12
R-HSA-9609646,HCMV Infection,19/450,107/5812,0.177570093457944,2.29341640706127,3.91174665573977,0.000476164200243373,0.00441189307659125,0.00441189307659125,H2BC4/VPS37B/H4C11/H2AC8/TUBA8/TUBA4A/H2BC7/TUBB6/H2AC4/H2BC6/H2BC14/H4C8/H2BC11/H2BC15/H4C2/H2BC17/H2AC6/H4C1/H3C1,19
R-HSA-2025928,Calcineurin activates NFAT,5/450,10/5812,0.5,6.45777777777778,5.00374623395977,0.000494477203681331,0.00454138273907328,0.00454138273907328,PPP3CA/PPP3CB/PPP3R1/CALM1/CALM2,5
R-HSA-6794361,Neurexins and neuroligins,9/450,33/5812,0.272727272727273,3.52242424242424,4.20936944379071,0.000662572774528348,0.00603229299940157,0.00603229299940157,HOMER3/DLGAP1/EPB41L3/NRXN1/LRRTM3/PDLIM5/HOMER1/EPB41L1/STX1A,9
R-HSA-180024,DARPP-32 events,7/450,21/5812,0.333333333333333,4.30518518518519,4.39538530761165,0.000710698532873505,0.00640457542174032,0.00640457542174032,PPP3CA/PPP3CB/PPP3R1/PDE4D/CALM1/CALM2/PRKACB,7
R-HSA-5578775,Ion homeostasis,8/450,27/5812,0.296296296296296,3.82683127572017,4.26479713601187,0.000721814612956407,0.00640457542174032,0.00640457542174032,FKBP1B/CAMK2B/ATP2B2/CALM1/ITPR1/CALM2/ATP2B1/KCNJ11,8
R-HSA-1489509,DAG and IP3 signaling,8/450,27/5812,0.296296296296296,3.82683127572017,4.26479713601187,0.000721814612956407,0.00640457542174032,0.00640457542174032,ADCY1/CAMK2B/KPNA2/CALM1/ITPR1/CALM2/CAMKK1/PRKACB,8
R-HSA-373760,L1CAM interactions,15/450,78/5812,0.192307692307692,2.48376068376068,3.82164732117778,0.000786646350415352,0.00692116578894852,0.00692116578894852,CHL1/TUBA8/TUBA4A/SPTB/ITGB3/TUBB6/PAK1/SCN8A/CNTN1/SPTBN4/LAMC1/SRC/NRP2/CNTNAP1/SCN1B,15
R-HSA-9932444,ATP-dependent chromatin remodelers,20/450,120/5812,0.166666666666667,2.15259259259259,3.69574749544553,0.00079462931990316,0.00693314081615507,0.00693314081615507,H2BC4/H4C11/H2AC8/H2AX/CDK2AP1/H2BC7/DPF3/H2AC4/H2BC6/H2BC14/H4C8/H2BC11/H2BC15/ACTL6A/H4C2/H2BC17/BCL11A/H2AC6/H4C1/H3C1,20
R-HSA-6794362,Protein-protein interactions at synapses,12/450,55/5812,0.218181818181818,2.81793939393939,3.92401736424699,0.000813939479299637,0.00704293086633653,0.00704293086633653,SLITRK5/HOMER3/PPFIA3/DLGAP1/EPB41L3/NRXN1/LRRTM3/SLITRK3/PDLIM5/HOMER1/EPB41L1/STX1A,12
R-HSA-5218921,VEGFR2 mediated cell proliferation,6/450,16/5812,0.375,4.84333333333333,4.45935600912836,0.000852852417437277,0.00731915148407237,0.00731915148407237,SPHK1/CALM1/ITPR1/SRC/CALM2/VEGFA,6
R-HSA-9909648,Regulation of PD-L1(CD274) expression,20/450,121/5812,0.165289256198347,2.13480257116621,3.65415523711743,0.000885293743052147,0.00753579308110242,0.00753579308110242,H2BC4/TUSC3/H4C11/CDK4/H2AC8/H2AX/H2BC7/H2AC4/H2BC6/H2BC14/H4C8/H2BC11/MYC/H2BC15/H4C2/H2BC17/WWTR1/H2AC6/H4C1/H3C1,20
R-HSA-9937848,CHD chromatin remodelers,17/450,96/5812,0.177083333333333,2.28712962962963,3.68366463017815,0.000964911673143551,0.00802819890973671,0.00802819890973671,H2BC4/H4C11/H2AC8/H2AX/CDK2AP1/H2BC7/H2AC4/H2BC6/H2BC14/H4C8/H2BC11/H2BC15/H4C2/H2BC17/H2AC6/H4C1/H3C1,17
R-HSA-3214858,RMTs methylate histone arginines,12/450,56/5812,0.214285714285714,2.76761904761905,3.85026466302689,0.000964943605896691,0.00802819890973671,0.00802819890973671,H4C11/CDK4/H2AC8/RPS2/H2AX/H2AC4/H4C8/ACTL6A/H4C2/H2AC6/H4C1/H3C1,12
R-HSA-111933,Calmodulin induced events,7/450,22/5812,0.318181818181818,4.10949494949495,4.23282393296389,0.00097381209315813,0.00802819890973671,0.00802819890973671,ADCY1/CAMK2B/KPNA2/CALM1/CALM2/CAMKK1/PRKACB,7
R-HSA-111997,CaM pathway,7/450,22/5812,0.318181818181818,4.10949494949495,4.23282393296389,0.00097381209315813,0.00802819890973671,0.00802819890973671,ADCY1/CAMK2B/KPNA2/CALM1/CALM2/CAMKK1/PRKACB,7
R-HSA-418594,G alpha (i) signalling events,20/450,123/5812,0.16260162601626,2.10009033423668,3.57216266824118,0.00109358757907935,0.00894520465075063,0.00894520465075063,OPN3/OPRD1/PPP3CA/PLCB1/PPP3CB/ADCY1/CAMK2B/GNAL/PPP3R1/KPNA2/PDE4D/CALM1/ITPR1/SRC/CALM2/PLCB4/GNB5/ANXA1/CAMKK1/PRKACB,20
R-HSA-111996,Ca-dependent events,7/450,23/5812,0.304347826086957,3.93082125603865,4.07962050196079,0.00130791291948069,0.0106153862534595,0.0106153862534595,ADCY1/CAMK2B/KPNA2/CALM1/CALM2/CAMKK1/PRKACB,7
