Gene_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000006712,72.2588088892006,0.916546145092345,0.830669623337938,1.10338228260873,0.26986118745115,0.548531893005045
ENSG00000006715,1075.46740129794,-0.324451514244902,0.230980954737755,-1.40466782039787,0.160120079031087,0.405663615875009
ENSG00000006740,503.429220200545,-1.85814331757282,0.672737521808963,-2.76206285116422,0.00574374204347218,0.0441980160523766
ENSG00000006744,313.22300958523,-0.260709424748408,0.222926096032136,-1.1694881370498,0.242207018041426,0.517388479750635
ENSG00000006747,208.018958401548,1.36532120647331,1.07497272958005,1.27009845822479,0.204049560766667,0.467608276274263
ENSG00000006756,218.899082607192,1.36837716178414,0.396606632947204,3.450212498,0.00056014544994844,0.00794712284500686
ENSG00000006757,50.2775347319634,0.18318134714452,0.811531993852452,0.225722890202928,0.821416953699767,0.933187550860877
ENSG00000006831,32.5104549371797,0.892758741082226,0.578579385534763,1.5430185786123,0.122826268246693,0.348131612506761
ENSG00000006837,142.598611002906,-0.037609421348061,0.319428699731703,-0.117739643869352,0.906273953964494,0.965778467661157
ENSG00000007047,228.521934365345,-0.873465223768309,0.453790328495837,-1.9248211539976,0.0542517365804622,0.208204805778175
ENSG00000007062,30.7806664978418,3.04148490544134,1.4069036993721,2.1618287781877,0.0306313763873351,0.14212274587932
ENSG00000007080,88.541760231753,-0.4673316281754,0.367380365086723,-1.27206479329695,0.20335009894266,0.466830138457333
ENSG00000007168,1152.59365482384,-0.289708808884385,0.437212877865442,-0.662626431085012,0.507569837917546,0.755384927831907
ENSG00000007171,30.1483924308849,-2.05375819832006,1.56775114454903,-1.31000267833376,0.190194929529106,0.448402093747683
ENSG00000007174,263.114052725191,0.689455236500946,0.246957787265708,2.7917938694484,0.00524167361965888,0.0416203269331752
ENSG00000007202,2221.96525016234,-0.165002764118438,0.261754059966041,-0.630373275355671,0.528450391594051,0.769398153508456
ENSG00000007237,6303.58935095823,-0.928093269695385,0.283164514567528,-3.27757618610102,0.00104702471029911,0.0127168260492872
ENSG00000007255,26.8701557208939,0.905402073671501,0.49586076912143,1.82591995586927,0.0678623197638184,0.239422450004104
ENSG00000007264,141.473198419863,-0.995821490195625,0.506468051207839,-1.96620791345231,0.0492745987441818,0.195193679261228
ENSG00000007341,239.230539922098,-0.181153055373672,0.324803551548537,-0.557731140900414,0.577027989608293,0.801129178911429
ENSG00000007372,103.502556507852,-0.284447392273885,0.529946024468559,-0.53674785570688,0.591441794768948,0.809607916696617
ENSG00000007376,105.457059961369,-0.552451390062539,0.419924417395801,-1.31559720553669,0.188309272000292,0.445815574043767
ENSG00000007384,25.9626358126644,1.41279822422722,0.965126956860832,1.46384702466759,0.143235750560885,0.380888659429181
ENSG00000007392,845.332318923111,0.150370576105563,0.329099551933036,0.456915165099221,0.647732023345215,0.841364563123064
ENSG00000007402,177.674950609553,-1.20022636833216,0.452446429802798,-2.65274801451144,0.00798394493747735,0.0559911034414566
ENSG00000007516,643.500548265826,-3.55860732146014,0.846251079685883,-4.205143611493,2.60916429240456e-05,0.000762821940822469
ENSG00000007520,160.355961764869,0.0455976158874384,0.281515731317879,0.161971821872899,0.871328043719673,0.953765644102029
ENSG00000007541,260.00505819381,-0.801792945724884,0.355949911785917,-2.25254430237678,0.0242878963575989,0.121879277921988
ENSG00000007545,241.264086286398,0.0524637561847615,0.380612825108453,0.137840221673593,0.890366695451073,0.960103409734274
ENSG00000007866,50.8840081644365,0.447005224982802,0.672960604878987,0.664236839039313,0.506538738782867,0.754763818575667
ENSG00000007923,270.835050760925,-0.354305327735421,0.498663061822253,-0.710510472623921,0.47738763897776,0.734139098470195
ENSG00000007933,18.6578590646048,0.0992872721687743,0.563234437452596,0.176280542464399,0.860073547522211,0.948869172287509
ENSG00000007944,156.702442702043,-0.496585062125587,0.669748454711914,-0.74145010508339,0.458420573880281,0.721590656933473
ENSG00000007968,36.5389490474621,9.09725523338371,1.19446136849344,7.6161987933172,2.61255226895425e-14,2.33657174745199e-11
ENSG00000008018,711.115800072365,-0.126847827614554,0.243649146064161,-0.520616754310932,0.602633775526715,0.815952530089708
ENSG00000008056,1955.08921329011,-0.889890635668319,0.982838430329606,-0.905429222349276,0.365238040306334,0.642965346789606
ENSG00000008083,282.725448986184,-0.101180894181723,0.631560537490993,-0.160207752345777,0.872717422786158,0.954342541215915
ENSG00000008086,2466.27244507069,-1.02822026263406,0.374364532748179,-2.74657498958564,0.00602211171619035,0.0455904240909896
ENSG00000008118,331.822580750438,-2.62086457640489,0.892282628832136,-2.93725832120615,0.00331128154016994,0.0300381630172354
ENSG00000008128,89.9935648269539,0.453058563543992,0.421782688901358,1.07415163178958,0.282754726642745,0.561967878931581
ENSG00000008130,205.727558058735,-0.338147789072871,0.416424401611999,-0.812026835516565,0.416776233271895,0.687625844663071
ENSG00000008226,36.0228240302067,-0.973755816674608,0.925788984775327,-1.05181184123823,0.2928858852022,0.573422758215322
ENSG00000008256,548.499584562836,-0.431249916017052,0.337560756953824,-1.27754754405899,0.201409006391242,0.46409692115635
ENSG00000008277,2738.85883941291,-1.15622392847911,0.397755717276078,-2.90686941320968,0.00365065563230474,0.0321249992012974
ENSG00000008282,732.361300396328,1.16087683079779,0.294428729864908,3.94281098631383,8.05321231194979e-05,0.00184142259312426
ENSG00000008283,276.050279042975,-0.505952490067941,0.264607870896968,-1.91208405234834,0.0558654140150565,0.212110418246464
ENSG00000008294,4639.26781095562,0.388989061618081,0.183862151770958,2.1156559839605,0.0343740766876008,0.152777125119773
ENSG00000008300,900.420454289309,-1.17469618232975,0.443098183348065,-2.65109681437577,0.00802308398959833,0.0561987186113694
ENSG00000008311,163.421785377511,3.58009732703479,0.501249183601655,7.14235043997579,9.1748322492963e-13,5.01455553714317e-10
ENSG00000008324,46.0903588621376,-0.651261902466145,0.526143010511798,-1.23780396100414,0.215788759387531,0.483881609183682
ENSG00000008382,104.904026671817,-0.82002350668301,0.473319729721343,-1.73249382011982,0.0831856764587148,0.273668884363066
ENSG00000008394,365.247999020452,0.094461455866297,1.17980845815014,0.0800650776943967,0.936185497511973,0.977364347060306
ENSG00000008405,293.820104016202,0.588204059914905,0.33539437531332,1.75376840880356,0.0794701982659071,0.265521416383085
ENSG00000008441,1815.29263051831,0.0671898382188947,0.344274622991383,0.195163493710591,0.845264957289982,0.942913683900558
ENSG00000008513,290.267835622498,-0.735528105069538,0.619891706720572,-1.18654290272848,0.235407969104423,0.508760544893917
ENSG00000008517,33.2915085749342,1.03710333594296,0.707586997034781,1.46569021235417,0.142732701829621,0.380285530291079
ENSG00000008710,3993.89846553547,-0.554943895087829,0.223481862040325,-2.48317196761004,0.0130218206760774,0.0797687869310397
ENSG00000008735,283.575506247298,-0.889354681932934,0.405643917475522,-2.1924516641781,0.028346909622843,0.135082052249711
ENSG00000008838,275.347492917774,-0.600578012147518,0.379290436974906,-1.58342513704677,0.113324597358842,0.332042159551682
ENSG00000008853,614.201087264985,-1.6253306979152,0.295468245971149,-5.5008642047914,3.77934210768625e-08,3.6098221024677e-06
ENSG00000008869,500.081014522206,-0.121280113591921,0.638900743739565,-0.189826220708484,0.849445308306042,0.944952905425868
ENSG00000008952,798.014601572237,-0.315820786061895,0.313721753715742,-1.00669074529035,0.314083410890253,0.594031634077901
ENSG00000008988,1964.23259086528,0.234001106760916,0.211117445747021,1.10839303655329,0.267692110921637,0.54570140639185
ENSG00000009307,3210.64235719005,-0.370971072796027,0.188735410700699,-1.96556158390606,0.049349275343573,0.195292908620302
ENSG00000009335,673.864919527227,0.551477625319584,0.320809587521971,1.71901852927577,0.0856109980430627,0.278288782008145
ENSG00000009413,2421.58425586412,0.843156414260027,0.483634973309037,1.74337353746595,0.0812683875952177,0.269787884676664
ENSG00000009694,986.907349121068,0.913399421555186,0.65479878392118,1.39493145678342,0.163036510080226,0.410008483172102
ENSG00000009765,38.2010579755819,0.88252422695002,0.572110190849478,1.54257735846242,0.122933355058373,0.348384948023701
ENSG00000009780,185.30512714703,-0.131790712746743,0.265278524991406,-0.496801287443124,0.619329187254557,0.826612473777009
ENSG00000009790,26.3518377087137,0.28182259114848,0.749122546966395,0.376203589505793,0.706765547067739,0.873781132362714
ENSG00000009830,267.60407930019,0.505906306323882,0.273338295034868,1.85084313290001,0.0641921237969881,0.232091919851073
ENSG00000009844,522.950944024895,0.158100805263549,0.29515454915258,0.535654306252344,0.592197489029589,0.810015835533277
ENSG00000009950,98.2504458538737,-0.921736401284356,0.273878236576484,-3.3654970647036,0.000764058801347724,0.0100599528750642
ENSG00000009954,2081.46466775511,0.344137477194123,0.260136094563853,1.3229132149889,0.185864240109144,0.442529621053669
ENSG00000010017,1001.01364781457,-0.554142894457656,0.208208244254171,-2.66148392174703,0.00777970563389999,0.055201402110572
ENSG00000010072,101.638557898032,0.581473160752941,0.34826540114634,1.66962655158675,0.0949932737692974,0.297912676540865
ENSG00000010165,294.720906907493,-0.376446133734649,0.229200887210734,-1.64242878077751,0.100501174442272,0.308737097318681
ENSG00000010219,146.54647121969,0.424671860741527,0.26750424490038,1.58753316568743,0.11239194158711,0.330211115823201
ENSG00000010244,2432.93930868456,0.428296518837236,0.18805577462456,2.27749729936398,0.0227565457161693,0.116361172949934
ENSG00000010256,844.531141008625,-0.901082746192365,0.455058784189346,-1.98014581302408,0.0476871465803784,0.191137155452338
ENSG00000010270,421.920479807912,0.408491605946829,0.260081671598319,1.57062819319971,0.116269037290273,0.337537640747195
ENSG00000010278,401.746017617822,2.12034865939191,0.429409892828313,4.9378197726797,7.90008001787794e-07,4.59887498318835e-05
ENSG00000010282,47.1902945499243,0.850923094485704,0.904034616886762,0.941250565621083,0.346576469362596,0.624943787799765
ENSG00000010292,131.066286349651,2.57113018358617,0.621444855262225,4.13734245575378,3.51351529123602e-05,0.000954860868375138
ENSG00000010295,292.52094461106,-0.616561646412175,0.35638681820171,-1.73003493654249,0.0836240334698269,0.274652438168642
ENSG00000010310,10.4463970371789,1.53025576608787,1.13604490471765,1.34700288671089,0.177979302969448,0.43164849351376
ENSG00000010318,44.8291782047946,-0.0864234063419277,0.438734892125675,-0.196983207611333,0.843840678708948,0.942572193827832
ENSG00000010319,60.7212187777585,-0.995795877779937,0.630336085691439,-1.57978561022349,0.114155972108655,0.333501545242748
ENSG00000010322,1916.57504710086,-0.705024841434544,0.267567356227864,-2.63494340779798,0.00841513121593845,0.0581581039005286
ENSG00000010327,592.119330343166,1.01419955875331,0.946087930561364,1.07199291523731,0.28372321432074,0.563210044892543
ENSG00000010361,114.104107387735,-0.180365114806824,0.34266401939573,-0.52636140533485,0.598637125943544,0.813789145368604
ENSG00000010379,37.4762286726846,0.289799150774101,1.0193544422928,0.284296745813229,0.776182979769809,0.911717289114128
ENSG00000010404,444.658311345579,-0.694141054687175,0.353317989059115,-1.96463547337533,0.0494564431860937,0.195559681698067
ENSG00000010438,68.0579796667446,-1.70048156111476,0.697783129926502,-2.43697717555004,0.0148106141696033,0.0871191762036217
ENSG00000010539,125.757487757408,0.560951292700285,0.456166030276946,1.22970860491239,0.218806243369328,0.488066165348022
ENSG00000010610,242.374532925316,0.846991385838671,0.644403738607628,1.31437999982554,0.188718357544956,0.446354417965447
ENSG00000010626,100.943617092734,-0.536465771587524,0.361476066368096,-1.48409762498974,0.137783023213456,0.371677922230321
ENSG00000010671,92.6973240273887,1.72324298936049,0.715202239113103,2.40944853793722,0.0159766490821454,0.091038675742917
ENSG00000010803,300.291885172824,0.0518237648782436,0.359366679910622,0.144208597444628,0.885335752131818,0.95846496422527
ENSG00000010810,774.885265459649,1.37948141909011,0.432143589276278,3.19218299963761,0.00141201841605196,0.0160687532413178
ENSG00000010818,1672.80713625479,-1.0393847662506,0.432746216683791,-2.40183443824325,0.0163130897313811,0.0922876232187047
ENSG00000011007,539.906634667957,0.17238904079067,0.169814101707795,1.01516328182984,0.310028000303403,0.590192653414037
ENSG00000011009,136.606889239871,-0.177216580195223,0.291041873557567,-0.608904066033545,0.542588028976702,0.779171425434405
ENSG00000011021,738.817483269788,-0.243979892570981,0.269610122383597,-0.904935951269105,0.365499319559036,0.643022586878004
ENSG00000011028,1170.0790407318,3.47953568421293,0.671745320329302,5.17984357897305,2.22072035886424e-07,1.64886391626463e-05
ENSG00000011052,47.7721443078257,0.0370478043806186,1.26787448851912,0.0292204036882945,0.976688808390739,0.990890429715179
ENSG00000011083,400.407692414313,-1.81797538885061,0.392442690427155,-4.63246082344364,3.61344728907755e-06,0.000157296878008606
ENSG00000011105,90.4230146619598,-0.18245212361963,0.643987194945314,-0.283316384318982,0.776934318735718,0.911936035348984
ENSG00000011114,282.901995797907,-0.874777698271827,0.347722400871699,-2.5157358170738,0.0118784183126068,0.0749368376667183
ENSG00000011132,122.269385271495,-0.107701150782399,0.466435700145688,-0.230902460400779,0.817390579259664,0.931746727950639
ENSG00000011143,37.3869598717222,0.318961656473,0.48128545964342,0.6627286365753,0.507504365870589,0.755344622002248
ENSG00000011198,20.5121583564389,-0.108992723594266,0.910294210615323,-0.119733512883259,0.904694251878982,0.965486839109607
