Gene_ID,Gene_Symbol,Gene_Description,randomSummary,randomCi.lb,randomCi.ub,randomP,FDR,het_QE,het_QEp,Regulation
ENSG00000135407,AVIL,advillin,1.62121493855861,0.5510426157992,2.69138726131802,0.00298605952636692,0.0324493679002619,0.752749954996025,0.385606972979737,UP
ENSG00000135446,CDK4,cyclin dependent kinase 4,1.80556435190259,0.843905858560417,2.76722284524475,0.000233293075088062,0.00521649788269477,0.904231161200989,0.341649709144742,UP
ENSG00000135451,TROAP,trophinin associated protein,2.52248460167388,0.873731349601766,4.171237853746,0.00271208303858083,0.0303513558173996,1.19243429718707,0.274839079107479,UP
ENSG00000135472,FAIM2,Fas apoptotic inhibitory molecule 2,-1.57332477989399,-2.52666599466464,-0.619983565123336,0.00121821125660169,0.0172801731188543,0.909082954111981,0.340357855099021,DOWN
ENSG00000135547,HEY2,hes related family bHLH transcription factor with YRPW motif 2,1.36127401891812,0.656088183512707,2.06645985432354,0.000154658209785164,0.00380188919588384,0.672076918491731,0.412328434587583,UP
ENSG00000135862,LAMC1,laminin subunit gamma 1,1.97353628139373,0.584353254967476,3.36271930781998,0.0053624614951013,0.0499182077411635,2.36614223341388,0.123993127064367,UP
ENSG00000136237,RAPGEF5,Rap guanine nucleotide exchange factor 5,-1.15461767905089,-1.62948553971948,-0.679749818382306,1.88334199630202e-06,0.000127163251590312,0.828903910506442,0.362589666287983,DOWN
ENSG00000136267,DGKB,diacylglycerol kinase beta,-2.52010208802123,-3.87805157951801,-1.16215259652444,0.000275479755780526,0.00590205949287841,1.04732439536196,0.306124108335566,DOWN
ENSG00000136518,ACTL6A,actin like 6A,1.72332921392191,1.10289960683461,2.34375882100921,5.20762767385993e-08,7.22504836724018e-06,0.446497138456201,0.504003118470252,UP
ENSG00000136643,RPS6KC1,ribosomal protein S6 kinase C1,-1.15394019763509,-1.59233814969436,-0.71554224557581,2.48314072110201e-07,2.44167468187584e-05,0.489171660330819,0.484297040625,DOWN
ENSG00000136830,NIBAN2,niban apoptosis regulator 2,1.45622291348488,0.671509370498739,2.24093645647102,0.000275639231845526,0.00590205949287841,0.304198078932803,0.581262493417281,UP
ENSG00000136895,GARNL3,GTPase activating Rap/RanGAP domain like 3,-1.25161431970135,-1.76299534794248,-0.740233291460224,1.61021575435304e-06,0.000113251841389497,0.480667805381359,0.488119983858442,DOWN
ENSG00000136938,ANP32B,acidic nuclear phosphoprotein 32 family member B,1.16951638750894,0.554653671697128,1.78437910332075,0.000193003143816781,0.00453534997813539,0.059767723580601,0.806863440120281,UP
ENSG00000136997,MYC,"MYC proto-oncogene, bHLH transcription factor",2.3321940013985,1.06530684247128,3.59908116032572,0.000308484492369475,0.00635089235267657,0.0496609739390591,0.82365425770034,UP
ENSG00000137218,FRS3,fibroblast growth factor receptor substrate 3,-1.45367922544551,-2.32164367557412,-0.5857147753169,0.00102863399126513,0.015388486061349,0.43608212597796,0.509019533348048,DOWN
ENSG00000137494,ANKRD42,ankyrin repeat domain 42,-1.55141401510166,-2.04872544263416,-1.05410258756915,9.69764140666394e-10,3.16831329569976e-07,0.120164938075721,0.728855669726054,DOWN
ENSG00000137642,SORL1,sortilin related receptor 1,-1.02278637022971,-1.6566855348967,-0.38888720556271,0.00156489955865604,0.0206910555869121,0.0561532760822089,0.812682527241173,DOWN
ENSG00000138101,DTNB,dystrobrevin beta,-1.128499838432,-1.63502000518298,-0.621979671681016,1.26140719606305e-05,0.000587262841729268,0.980716641623903,0.322021942919118,DOWN
ENSG00000138190,EXOC6,exocyst complex component 6,-1.46625173037063,-2.15111408648383,-0.78138937425742,2.7146352531027e-05,0.00104539261762069,0.374681902432539,0.540463225278538,DOWN
ENSG00000138279,ANXA7,annexin A7,-1.20093396255497,-1.99184647252188,-0.410021452588055,0.00291996715467997,0.0320058737474012,0.0262464260996926,0.871299957366001,DOWN
ENSG00000138400,MDH1B,malate dehydrogenase 1B,-1.00784764946765,-1.65953726720621,-0.356158031729082,0.00243653766816569,0.0282996026412639,0.0645407635126707,0.799457902048818,DOWN
ENSG00000138641,HERC3,HECT and RLD domain containing E3 ubiquitin protein ligase 3,-1.13622085362509,-1.84472252077309,-0.427719186477084,0.00167120068771821,0.0216937634281574,1.08321347102406,0.297979791292892,DOWN
ENSG00000138814,PPP3CA,protein phosphatase 3 catalytic subunit alpha,-1.5244485585582,-2.09409942973763,-0.954797687378769,1.56214708836671e-07,1.7012285710729e-05,0.560158411909478,0.454196423049147,DOWN
ENSG00000138829,FBN2,fibrillin 2,4.16171318578725,2.42570353846784,5.89772283310666,2.61956071311075e-06,0.00016581819313991,0.0246420754885984,0.875262229245024,UP
ENSG00000139112,GABARAPL1,GABA type A receptor associated protein like 1,-1.41528750994857,-1.98675279499469,-0.843822224902455,1.20974314928093e-06,9.07576193771647e-05,0.19619988083216,0.657805837526873,DOWN
ENSG00000139182,CLSTN3,calsyntenin 3,-1.53265751840026,-2.26969411891212,-0.795620917888392,4.58725310314609e-05,0.0015435116089257,0.370908408947387,0.542509523379826,DOWN
ENSG00000139508,SLC46A3,solute carrier family 46 member 3,-3.32843344202133,-4.74271016217882,-1.91415672186383,3.97504998398949e-06,0.000234065733940962,1.87584036979846,0.170807670940939,DOWN
ENSG00000139722,VPS37B,VPS37B subunit of ESCRT-I,1.04977338314364,0.434179523626944,1.66536724266033,0.000830781305983179,0.0131883276912189,0.094269337081529,0.758818162456778,UP
ENSG00000139734,DIAPH3,diaphanous related formin 3,2.55554038257587,1.37446019237575,3.736620572776,2.22689040703744e-05,0.000898605144286356,1.00522749139502,0.316048905494147,UP
ENSG00000139832,RAB20,"RAB20, member RAS oncogene family",1.87633601466363,0.952245068539851,2.8004269607874,6.90191652977564e-05,0.00206812457436591,1.17295109512972,0.278795698648386,UP
ENSG00000139970,RTN1,reticulon 1,-1.71802236924046,-2.56945603736766,-0.866588701113262,7.65941498264528e-05,0.0022291538777078,0.0171613535061341,0.895774240054605,DOWN
ENSG00000140323,DISP2,dispatched RND transporter family member 2,-1.17568171948289,-1.91029800245263,-0.441065436513162,0.00170842668441751,0.0219859535702421,0.0272404893910966,0.868907043051114,DOWN
ENSG00000140403,DNAJA4,DnaJ heat shock protein family (Hsp40) member A4,-1.2276767646471,-1.80924074976173,-0.646112779532476,3.51159759256564e-05,0.0012534080027182,0.0335585400236812,0.854649017701016,DOWN
ENSG00000140682,TGFB1I1,transforming growth factor beta 1 induced transcript 1,1.75064305373754,0.797149346935686,2.70413676053939,0.000319993036437414,0.00654725146068308,0.181639665715819,0.669967908057126,UP
ENSG00000140853,NLRC5,NLR family CARD domain containing 5,2.07163063818352,0.907456669842323,3.23580460652471,0.000487144486331056,0.00886542164441983,1.56770776319809,0.210540214551471,UP
ENSG00000140931,CMTM3,CKLF like MARVEL transmembrane domain containing 3,2.33256583535188,0.752291919957063,3.9128397507467,0.00381571616988622,0.03869114455007,2.46660775277875,0.116288658438302,UP
ENSG00000140988,RPS2,ribosomal protein S2,1.17161887231574,0.692380943650715,1.65085680098077,1.65431848722917e-06,0.000115551294059704,0.00064066472917071,0.979806616266769,UP
ENSG00000141384,TAF4B,TATA-box binding protein associated factor 4b,-1.08896273235333,-1.73121536566561,-0.446710099041047,0.00088994173359096,0.0138029554024644,0.164073102183498,0.685433862860015,DOWN
ENSG00000141404,GNAL,G protein subunit alpha L,-2.16127180093796,-2.72422187255401,-1.59832172932191,5.28526559948437e-14,7.6470242845111e-11,0.617949721680196,0.431810204073542,DOWN
ENSG00000141447,OSBPL1A,oxysterol binding protein like 1A,-1.3382467447394,-2.22886271091877,-0.44763077856004,0.00322894425380352,0.0342816213041555,1.70311450742671,0.191881170660498,DOWN
ENSG00000141510,TP53,tumor protein p53,1.79657269344743,0.957754662597412,2.63539072429745,2.69481566284744e-05,0.00104476662589445,0.957464892993574,0.32782642370292,UP
ENSG00000141756,FKBP10,FKBP prolyl isomerase 10,1.8064585430572,1.08571370443187,2.52720338168252,8.99639807006385e-07,7.11839997293802e-05,0.928993277704229,0.335124657932994,UP
ENSG00000142227,EMP3,epithelial membrane protein 3 (MAM blood group),2.60498548946967,1.19210981275575,4.01786116618358,0.000301883945976838,0.00626532910830618,0.253019173293962,0.614957162348477,UP
ENSG00000142609,CFAP74,cilia and flagella associated protein 74,-1.06285608185521,-1.70034292398588,-0.425369239724548,0.00108398859858514,0.0160038433330471,0.315093225140207,0.574571466970119,DOWN
ENSG00000142657,PGD,phosphogluconate dehydrogenase,1.03026111278541,0.383275794476843,1.67724643109399,0.00180206348229864,0.0228713019407526,1.49342648553629,0.221685581417651,UP
ENSG00000142686,C1orf216,chromosome 1 open reading frame 216,-1.07563697929145,-1.64786086992548,-0.503413088657429,0.000229386674011877,0.00515128211616916,0.650110521778169,0.420073167908022,DOWN
ENSG00000142875,PRKACB,protein kinase cAMP-activated catalytic subunit beta,-1.35990657419623,-1.82537672116605,-0.894436427226424,1.02714555492355e-08,2.12304697556443e-06,0.902922644810882,0.341999249637408,DOWN
ENSG00000143570,SLC39A1,solute carrier family 39 member 1,1.16102519612076,0.537182005058336,1.78486838718318,0.000264639983984932,0.00571486941961491,0.205269048344722,0.65050102002396,UP
ENSG00000143933,CALM2,calmodulin 2,-1.14701705156597,-1.66434498141089,-0.62968912172104,1.38880970795251e-05,0.000630756265566953,0.957379713636936,0.32784794116468,DOWN
ENSG00000144057,ST6GAL2,"ST6 beta-galactoside alpha-2,6-sialyltransferase 2",-2.28113501349333,-3.71433488641734,-0.847935140569324,0.00181125884155672,0.0229019095471741,1.23418134841502,0.266595403829451,DOWN
ENSG00000144191,CNGA3,cyclic nucleotide gated channel subunit alpha 3,2.31208133728216,1.2854475800686,3.33871509449572,1.01462086293327e-05,0.000501272199989667,0.110614351796856,0.73944578623393,UP
ENSG00000144579,CTDSP1,CTD small phosphatase 1,1.2953501030999,0.708669450618803,1.88203075558099,1.5083581818255e-05,0.000658476364893475,0.0284178044929366,0.86613030723643,UP
ENSG00000144791,LIMD1,LIM domain containing 1,1.64291795090063,0.72484893557884,2.56098696622241,0.000452462548917522,0.00836230053911799,1.25753853061201,0.262117527906285,UP
ENSG00000144834,TAGLN3,transgelin 3,-1.39983160735207,-2.10597471910339,-0.693688495600747,0.000102178759139795,0.00280421633685877,0.660254434426278,0.4164701327345,DOWN
ENSG00000144857,BOC,"BOC cell adhesion associated, oncogene regulated",1.95556725645018,0.749726113323147,3.1614083995772,0.00148007324765855,0.0196568942208389,1.44821441935963,0.22881468023963,UP
ENSG00000144959,NCEH1,neutral cholesterol ester hydrolase 1,-1.56346918731062,-2.15016552167537,-0.976772852945875,1.76001448155637e-07,1.8912004496386e-05,0.891480860557296,0.345076324044737,DOWN
ENSG00000145012,LPP,LIM domain containing preferred translocation partner in lipoma,1.33385000223055,0.625401538311895,2.0422984661492,0.000224100883458804,0.00508899943423938,0.820949410318816,0.364902726756372,UP
ENSG00000145147,SLIT2,slit guidance ligand 2,-2.76406374880424,-4.04940405566421,-1.47872344194427,2.49988368280016e-05,0.000989016482007812,0.961660954318519,0.326768756039055,DOWN
ENSG00000145242,EPHA5,EPH receptor A5,-1.62747395685416,-2.41479205376078,-0.840155859947546,5.08983198852871e-05,0.00164695905366833,0.0318705210797436,0.858312128955551,DOWN
ENSG00000145428,RNF175,ring finger protein 175,-1.53921829423666,-2.30939252966981,-0.769044058803505,8.96384709645292e-05,0.00254302082332984,0.0270955385898141,0.869253143907831,DOWN
ENSG00000145451,GLRA3,glycine receptor alpha 3,-2.71424471763295,-3.62805175913354,-1.80043767613237,5.82858376956377e-09,1.31181992040315e-06,0.606259790536607,0.436199550628336,DOWN
ENSG00000145526,CDH18,cadherin 18,-1.75085312564078,-2.89204873379884,-0.609657517482715,0.00263814000885221,0.0297988353051591,0.923313223993616,0.336606529035252,DOWN
ENSG00000145632,PLK2,polo like kinase 2,-1.37140421973984,-2.10607568117708,-0.636732758302602,0.000253551181131844,0.00558253557065939,0.587400529999328,0.443426081735421,DOWN
ENSG00000145743,FBXL17,F-box and leucine rich repeat protein 17,-1.40806795524435,-1.83832298238524,-0.977812928103454,1.41519599886509e-10,7.16655253825279e-08,0.067458665184429,0.795073546431471,DOWN
ENSG00000145990,GFOD1,Gfo/Idh/MocA-like oxidoreductase domain containing 1,-1.09542173445093,-1.48371547878376,-0.70712799011811,3.21536852068516e-08,5.25246006088699e-06,1.02766754794619,0.310707123821307,DOWN
ENSG00000146112,PPP1R18,protein phosphatase 1 regulatory subunit 18,1.5408727378621,0.709900822317624,2.37184465340658,0.000278666350929598,0.00594175326782099,0.581923731112191,0.445559266136337,UP
ENSG00000146151,HMGCLL1,3-hydroxy-3-methylglutaryl-CoA lyase like 1,-1.74566074794351,-2.59477952946109,-0.896541966425929,5.59213645517592e-05,0.00176991118806318,0.78472633182393,0.37569954591013,DOWN
ENSG00000146267,FAXC,"failed axon connections homolog, metaxin like GST domain containing",-1.29303114002369,-1.88191531900156,-0.704146961045827,1.68080370531603e-05,0.000715259660816837,1.01535024370295,0.313624489189831,DOWN
ENSG00000146670,CDCA5,cell division cycle associated 5,1.29150103150638,0.441057003061288,2.14194505995148,0.00291616268494023,0.0319988035461264,0.239856424666315,0.624309831659193,UP
ENSG00000146674,IGFBP3,insulin like growth factor binding protein 3,1.94521253107888,0.894735969416682,2.99568909274108,0.000284136414002377,0.00600779457414629,0.86431738201898,0.352533316583394,UP
ENSG00000146858,ZC3HAV1L,"zinc finger CCCH-type containing, antiviral 1 like",1.34450521784079,0.590577726273118,2.09843270940847,0.000473578511092949,0.00868913616005324,0.107934457558098,0.742508092698261,UP
ENSG00000146859,TMEM140,transmembrane protein 140,1.68679691479337,0.735000528188577,2.63859330139816,0.000513724496657188,0.00923114513072092,0.102931977352995,0.7483391190302,UP
ENSG00000146918,NCAPG2,non-SMC condensin II complex subunit G2,2.28011400843572,0.911868088835527,3.64835992803591,0.00109007842720232,0.016023678244855,2.21810871997938,0.136400061163633,UP
ENSG00000146966,DENND2A,DENN domain containing 2A,1.4584641232728,0.66152290138202,2.25540534516358,0.000334650792442357,0.00681960407616939,1.08133520279004,0.298399053966341,UP
ENSG00000147465,STAR,steroidogenic acute regulatory protein,-1.70545899920717,-2.59825753846554,-0.812660459948808,0.000181113260759061,0.00430590400227176,0.0670092240281147,0.795742182157887,DOWN
ENSG00000147724,FAM135B,family with sequence similarity 135 member B,-1.36392903478726,-1.96522832210688,-0.76262974746764,8.75684936768818e-06,0.000441458573231026,0.0308909345250621,0.860483933033329,DOWN
ENSG00000148082,SHC3,SHC adaptor protein 3,-1.03564409291636,-1.40150331897938,-0.669784866853336,2.88783695754172e-08,4.79475618130862e-06,0.0624200020175636,0.802711121404837,DOWN
ENSG00000148690,FRA10AC1,FRA10A associated CGG repeat 1,-1.22900728046884,-1.86868729530909,-0.589327265628576,0.000166117440639441,0.00405406611758134,0.0493637933211612,0.824174041402198,DOWN
ENSG00000148848,ADAM12,ADAM metallopeptidase domain 12,2.23849177463461,1.2124082440672,3.26457530520203,1.90422734635749e-05,0.000793663150778132,0.116003562371886,0.733410032256503,UP
ENSG00000148925,BTBD10,BTB domain containing 10,-1.72527800822112,-2.17154787943289,-1.27900813700935,3.53051469208799e-14,5.95950880024453e-11,0.789256570119196,0.374325017053706,DOWN
ENSG00000148926,ADM,adrenomedullin,4.89452169737263,3.0552023272015,6.73384106754377,1.83259654200249e-07,1.91345750282486e-05,0.000309273555886329,0.985968985616719,UP
ENSG00000149257,SERPINH1,serpin family H member 1,2.32569012246288,1.48422099517768,3.16715924974808,6.05950132740908e-08,8.29332830324313e-06,0.191450572912891,0.661712050641399,UP
ENSG00000149269,PAK1,p21 (RAC1) activated kinase 1,-1.68913747574553,-2.1816610262938,-1.19661392519725,1.7948367368104e-11,1.29843617645826e-08,0.186048283384516,0.666226152262335,DOWN
ENSG00000149305,HTR3B,5-hydroxytryptamine receptor 3B,-2.19559447618832,-3.07510219370726,-1.31608675866939,9.93937582391062e-07,7.74353833419744e-05,1.14131339773262,0.285374970962557,DOWN
ENSG00000149313,AASDHPPT,aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase,-1.10504662556532,-1.56598699800528,-0.644106253125354,2.61736359291718e-06,0.00016581819313991,0.279111191579555,0.597284365777812,DOWN
ENSG00000149926,TLCD3B,TLC domain containing 3B,-1.33149132437289,-1.87044406854088,-0.792538580204889,1.2845972627537e-06,9.49664312202153e-05,0.255067479950815,0.613529296553788,DOWN
ENSG00000149927,DOC2A,double C2 domain alpha,-1.37131385925674,-2.2347165598116,-0.507911158701877,0.00185230056583855,0.0233044722121898,0.889911235768538,0.345501363298921,DOWN
ENSG00000149948,HMGA2,high mobility group AT-hook 2,2.066961939831,0.681500875814271,3.45242300384772,0.00345498399741047,0.0359593601139052,0.0918112279657106,0.761887059798644,UP
ENSG00000150394,CDH8,cadherin 8,-1.50115630159656,-2.17855374230584,-0.823758860887274,1.40290352261123e-05,0.000634115916941097,0.284115083579394,0.594016642854019,DOWN
ENSG00000150551,LYPD1,LY6/PLAUR domain containing 1,2.16655928454691,1.28536562851457,3.04775294057924,1.44356755869492e-06,0.00010443180167473,0.0106664052113784,0.917742105438452,UP
ENSG00000150627,WDR17,WD repeat domain 17,-1.885847884882,-2.46356518845939,-1.30813058130462,1.57499121463313e-10,7.25068682809287e-08,0.0138746792400671,0.90623339688221,DOWN
ENSG00000150893,FREM2,FRAS1 related extracellular matrix 2,1.45290338687009,0.488867161592868,2.41693961214732,0.00313815509330366,0.0335974997727055,0.131768278306412,0.716605626909343,UP
ENSG00000150995,ITPR1,"inositol 1,4,5-trisphosphate receptor type 1",-1.08365544673572,-1.63080995802414,-0.53650093544731,0.000103700740855695,0.00283094637031395,0.105640119625943,0.745163467570526,DOWN
ENSG00000151229,SLC2A13,solute carrier family 2 member 13,-1.2661572150261,-1.87687874653563,-0.655435683516576,4.835738951554e-05,0.0015974966160095,0.0341601162208133,0.853366647361014,DOWN
ENSG00000151322,NPAS3,neuronal PAS domain protein 3,1.29768346466034,0.612930099967613,1.98243682935306,0.000203727616506803,0.00474334091949633,0.698849827352162,0.403170438991965,UP
ENSG00000151623,NR3C2,nuclear receptor subfamily 3 group C member 2,-1.63725137765182,-2.31297690223091,-0.961525853072732,2.04524853230594e-06,0.000135387432256174,0.780240628605755,0.377067557114828,DOWN
ENSG00000151690,MFSD6,major facilitator superfamily domain containing 6,-1.12467104506236,-1.62934175138079,-0.62000033874394,1.25488367662714e-05,0.000587262841729268,0.0623048951952618,0.802889362468671,DOWN
ENSG00000151778,SERP2,stress associated endoplasmic reticulum protein family member 2,-1.31273753996509,-1.87754255094223,-0.747932528987941,5.22835400931895e-06,0.00029094928245265,0.0838794100417575,0.772107406339276,DOWN
ENSG00000151917,BEND6,BEN domain containing 6,-1.57587081276273,-2.24690051615551,-0.904841109369942,4.16745502539099e-06,0.000238502498015427,0.000809971657239575,0.977295269669896,DOWN
ENSG00000151948,GLT1D1,glycosyltransferase 1 domain containing 1,-2.55868215377487,-4.28292845960112,-0.834435847948629,0.00363197834705789,0.0374589375753587,2.98229211435905,0.0841799815549222,DOWN
ENSG00000152413,HOMER1,homer scaffold protein 1,-2.16212388377184,-3.55040544395746,-0.773842323586213,0.00226967981269165,0.0268230071679592,2.20018212416711,0.137994432838618,DOWN
ENSG00000152503,TRIM36,tripartite motif containing 36,-1.10419303374432,-1.69658854751696,-0.511797519971688,0.000258925431003706,0.00567618347447085,0.166989355904484,0.682801441124325,DOWN
ENSG00000152518,ZFP36L2,ZFP36 ring finger protein like 2,1.64154432235909,1.00131164723615,2.28177699748202,5.02619615131539e-07,4.35088159149763e-05,0.40293372251124,0.525578036546606,UP
ENSG00000152782,PANK1,pantothenate kinase 1,-1.64885365065492,-2.56163166050268,-0.736075640807165,0.000399364284455537,0.00766053309273802,0.0113087294813365,0.915310604506483,DOWN
ENSG00000152952,PLOD2,"procollagen-lysine,2-oxoglutarate 5-dioxygenase 2",1.98809113562379,1.02727624696096,2.94890602428661,5.00266728415326e-05,0.00162916444546316,0.116431616954792,0.732937384984923,UP
ENSG00000152954,NRSN1,neurensin 1,-2.24040667951448,-3.78591155801606,-0.694901801012891,0.00449415681479008,0.0437619462263764,1.64892004261888,0.199105982813127,DOWN
ENSG00000152969,JAKMIP1,janus kinase and microtubule interacting protein 1,-2.65375950159171,-4.33206539625373,-0.975453606929702,0.00194095730903457,0.0242093788496331,2.26111609945117,0.132658422855729,DOWN
ENSG00000153012,LGI2,leucine rich repeat LGI family member 2,-1.57607768515286,-2.52437125826859,-0.627784112037127,0.00112402774901036,0.0163647284613528,0.868645665133747,0.351330518797909,DOWN
ENSG00000153094,BCL2L11,BCL2 like 11,1.07997211904208,0.462405986285187,1.69753825179897,0.000609171616526469,0.0104469653466207,0.816212948123611,0.366289742602619,UP
ENSG00000153237,CCDC148,coiled-coil domain containing 148,-1.22744734715497,-1.72275740688242,-0.732137287427514,1.19139175874053e-06,9.00478786009263e-05,0.0683865785574711,0.793700567982439,DOWN
ENSG00000153930,ANKFN1,ankyrin repeat and fibronectin type III domain containing 1,1.47049711879438,0.571583963861017,2.36941027372775,0.00134486932379349,0.0185238209010925,0.00793129847599933,0.929035944748401,UP
ENSG00000153976,HS3ST3A1,heparan sulfate-glucosamine 3-sulfotransferase 3A1,4.41522100401251,2.38035618056159,6.45008582746343,2.11206345954881e-05,0.000862539464447997,1.96906147164379,0.160547516697656,UP
ENSG00000154114,TBCEL,tubulin folding cofactor E like,-1.58541710360095,-2.07568227806835,-1.09515192913356,2.32582834318587e-10,9.05999594607171e-08,0.00520097473904733,0.942508173656597,DOWN
ENSG00000154222,CC2D1B,coiled-coil and C2 domain containing 1B,1.27380407529306,0.625263242432594,1.92234490815353,0.000118320317843678,0.0031097361684078,0.948644831791636,0.330064483741415,UP
ENSG00000154822,PLCL2,phospholipase C like 2,-1.32135052189742,-2.01226654909949,-0.630434494695359,0.000177997282336261,0.00424945149330635,0.282306241317388,0.595193593417766,DOWN
ENSG00000154917,RAB6B,"RAB6B, member RAS oncogene family",-1.26510916721523,-1.6778098039935,-0.852408530436947,1.8764918207148e-09,5.75912398793924e-07,0.145613023086537,0.702763466351062,DOWN
ENSG00000154975,CA10,carbonic anhydrase 10,-2.1547888114893,-3.05096600601186,-1.25861161696674,2.44597671249257e-06,0.000158301942952839,0.144657447009322,0.703694089471,DOWN
ENSG00000155158,TTC39B,tetratricopeptide repeat domain 39B,-1.65661878517816,-2.72340725920979,-0.58983031114653,0.00233739693837227,0.0274312354482437,1.97049670088021,0.160395149840509,DOWN
ENSG00000155366,RHOC,ras homolog family member C,1.44745192796008,0.501785889917943,2.39311796600221,0.00270021287075363,0.0302519424280894,0.432991038483913,0.510524929150714,UP
ENSG00000155368,DBI,"diazepam binding inhibitor, acyl-CoA binding protein",1.2690233825815,0.545780972557279,1.99226579260572,0.000583838972707058,0.0101924510032122,0.168449516772309,0.681493463199234,UP
ENSG00000155760,FZD7,frizzled class receptor 7,1.76702969548323,0.846258874655312,2.68780051631115,0.000169018400777809,0.00409525924181255,0.436813954408337,0.508664246089407,UP
ENSG00000155858,LSM11,"LSM11, U7 small nuclear RNA associated",-1.15965599385406,-1.6515756730415,-0.66773631466662,3.82932253737583e-06,0.000226803383968084,0.184455594856262,0.667571807256458,DOWN
ENSG00000155970,MICU3,mitochondrial calcium uptake family member 3,-1.5881213071588,-2.62224136752437,-0.554001246793237,0.0026128164101271,0.029666597087183,1.85366293248885,0.173357973935818,DOWN
ENSG00000156017,CARNMT1,carnosine N-methyltransferase 1,-1.2585149240804,-1.88321712186526,-0.633812726295541,7.86385794255481e-05,0.002262646398926,0.173947506514092,0.676627100807165,DOWN
ENSG00000156411,ATP5MJ,ATP synthase membrane subunit j,-1.15321317122965,-1.71349729602222,-0.592929046437079,5.48061024163807e-05,0.00176109967623735,0.199475171058509,0.655144806704185,DOWN
ENSG00000156587,UBE2L6,ubiquitin conjugating enzyme E2 L6,1.03733804381156,0.328619715874939,1.74605637174819,0.00412079914389396,0.0411592245851657,0.417285472254363,0.51829465798622,UP
ENSG00000156642,NPTN,neuroplastin,-1.40529740554992,-1.84985528589485,-0.960739525204991,5.80389549876225e-10,2.02696046936083e-07,0.817761859162343,0.365835359276776,DOWN
ENSG00000157077,ZFYVE9,zinc finger FYVE-type containing 9,-1.05516716948291,-1.51141047144282,-0.598923867523005,5.81887924320009e-06,0.000315152989171821,0.0491284199288506,0.824586887464051,DOWN
ENSG00000157087,ATP2B2,ATPase plasma membrane Ca2+ transporting 2,-2.49696235714935,-3.86159613058872,-1.13232858370999,0.000335431167601666,0.00682178085435677,1.50981527871014,0.21916727536475,DOWN
ENSG00000157103,SLC6A1,solute carrier family 6 member 1,-1.75987450850811,-2.76380060129335,-0.75594841572287,0.00059080393690335,0.0102635716517275,0.916372260168254,0.338429304628771,DOWN
ENSG00000157227,MMP14,matrix metallopeptidase 14,2.45084929181175,1.63984879465105,3.26184978897244,3.16072477401145e-09,8.002955127797e-07,0.163497598674363,0.685956566067624,UP
ENSG00000157510,AFAP1L1,actin filament associated protein 1 like 1,1.70096262443868,0.519379644148025,2.88254560472934,0.00478010117653385,0.0456725138829574,1.45022469803316,0.228491901234411,UP
ENSG00000157593,SLC35B2,solute carrier family 35 member B2,1.02254432481089,0.530132123215564,1.51495652640621,4.69998660926365e-05,0.00156583764403363,0.248698632516519,0.617992904493096,UP
ENSG00000158406,H4C8,H4 clustered histone 8,1.25567938820148,0.579885672560781,1.93147310384217,0.000270768230227257,0.00582237926909056,0.629186276478166,0.427653950176445,UP
ENSG00000158517,NCF1,neutrophil cytosolic factor 1,1.56609194510357,0.482424702513115,2.64975918769403,0.00461860535287394,0.0446057043126104,1.13494954513699,0.286722049081501,UP
ENSG00000158710,TAGLN2,transgelin 2,1.79327417298988,0.888512445513234,2.69803590046652,0.000102444712148277,0.00280421633685877,0.366420081510258,0.544962126418111,UP
ENSG00000158815,FGF17,fibroblast growth factor 17,-1.71271662727727,-2.85968052231422,-0.565752732240318,0.00342537222403252,0.0357651235927849,0.000990899265497105,0.974887896318474,DOWN
ENSG00000158828,PINK1,PTEN induced kinase 1,-1.13602490395234,-1.77782904110467,-0.494220766800019,0.000521947168210756,0.00933971893929069,1.11889271799044,0.290157005362558,DOWN
ENSG00000158856,DMTN,dematin actin binding protein,-1.70833002310636,-2.57663388581685,-0.84002616039588,0.000115211027330737,0.00304662476450576,1.10047852885631,0.294161111216122,DOWN
ENSG00000159082,SYNJ1,synaptojanin 1,-1.57255632494444,-2.51403636169185,-0.631076288197033,0.00106137048523709,0.0157387412510706,1.70496336976906,0.191640153713432,DOWN
ENSG00000159086,PAXBP1,PAX3 and PAX7 binding protein 1,1.22760032748644,0.823436643786457,1.63176401118642,2.63008549924279e-09,7.39930720453638e-07,0.167201895755501,0.682610638841037,UP
ENSG00000159164,SV2A,synaptic vesicle glycoprotein 2A,-1.05151004220512,-1.72292499175585,-0.380095092654386,0.00214402840030155,0.0258816682219954,0.0107387033363417,0.917464792601265,DOWN
ENSG00000159363,ATP13A2,ATPase cation transporting 13A2,-1.09322283823377,-1.52318438432917,-0.663261292138378,6.24713340821977e-07,5.22900555028511e-05,0.168048923328672,0.681851644249395,DOWN
ENSG00000160097,FNDC5,fibronectin type III domain containing 5,-1.16716946906824,-1.9749855428027,-0.359353395333768,0.00462802387074593,0.0446405959646808,0.276009919443724,0.5993284632987,DOWN
ENSG00000160145,KALRN,kalirin RhoGEF kinase,-1.36897985259767,-2.07665614566181,-0.661303559533534,0.000149743095548789,0.00370867394303267,1.15766592752816,0.281950132971751,DOWN
