signcon,ntimes,randomSummary,randomCi.lb,randomCi.ub,randomP,het_QE,het_QEp,het_QM,het_QMp,error,Gene_ID,Gene_Symbol,Gene_Description,FDR,neg_log10_FDR,Significance
2,2,3.15940710979236,1.53061359995089,4.78820061963383,0.000143656861266636,1.74168540786022,0.186925416053665,14.4535757865324,0.000143656861266636,FALSE,ENSG00000113083,LOX,lysyl oxidase,0.00361000795648988,2.44249184090436,UP
2,2,1.20482913433685,0.449276798236843,1.96038147043686,0.00177548697326768,0.0175390979657722,0.894640027215531,9.76827771404246,0.00177548697326768,FALSE,ENSG00000113212,PCDHB7,protocadherin beta 7,0.022619034044346,1.64552594574866,UP
2,2,1.36132283081814,0.688512946523257,2.03413271511303,7.31892692076943e-05,0.890811072645232,0.345257609547201,15.7265591300541,7.31892692076944e-05,FALSE,ENSG00000113369,ARRDC3,arrestin domain containing 3,0.00216111054966626,2.66532301660495,UP
-2,2,-1.06715737979179,-1.5753713111547,-0.558943448428873,3.86223688263051e-05,0.54595483480149,0.459975273365758,16.9379167606275,3.86223688263051e-05,FALSE,ENSG00000113448,PDE4D,phosphodiesterase 4D,0.00133961421737266,2.87302025192515,DOWN
2,2,1.08986757470418,0.37308156043115,1.8066535889772,0.00288144858106684,0.438303328644969,0.507942505164792,8.88105582283225,0.00288144858106684,FALSE,ENSG00000113657,DPYSL3,dihydropyrimidinase like 3,0.0317209904663532,1.4986532605929,UP
2,2,3.04161212648637,1.53700548573779,4.54621876723496,7.42834281537524e-05,1.10212632494695,0.293799938015849,15.698490533848,7.42834281537525e-05,FALSE,ENSG00000113739,STC2,stanniocalcin 2,0.00218070307345277,2.6614034643341,UP
2,2,1.48376721960935,0.731397703545459,2.23613673567325,0.000110954898881521,0.00364287842567357,0.95187189256542,14.9405073202385,0.000110954898881522,FALSE,ENSG00000114268,PFKFB4,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4",0.00296710119776359,2.527667641118,UP
-2,2,-1.57361601327824,-2.16945653972827,-0.977775486828216,2.26367289513219e-07,0.69775806523761,0.403538043743305,26.7937584237083,2.26367289513218e-07,FALSE,ENSG00000114279,FGF12,fibroblast growth factor 12,2.26994842395038e-05,4.64398401040521,DOWN
-2,2,-1.72949203406053,-2.30431671806987,-1.1546673500512,3.70166206877458e-09,0.0230336166744529,0.87936968593893,34.7746282188939,3.70166206877458e-09,FALSE,ENSG00000114861,FOXP1,forkhead box P1,9.14400815428023e-07,6.03886339532523,DOWN
-2,2,-1.10260188486314,-1.57493407320162,-0.630269696524658,4.75545169256812e-06,1.00924688192066,0.315083330404963,20.9333414624337,4.75545169256812e-06,FALSE,ENSG00000115310,RTN4,reticulon 4,0.000267573415235166,3.5725570381023,DOWN
2,2,2.29967226238731,0.881595477671306,3.71774904710332,0.00148068839546921,1.50883685429899,0.219316657902775,10.1024935417989,0.00148068839546921,FALSE,ENSG00000115461,IGFBP5,insulin like growth factor binding protein 5,0.0196568942208389,1.70648509938805,UP
2,2,1.2918823190685,0.516372115769339,2.06739252236766,0.0010946307796568,0.00801203521974712,0.92867662829917,10.6602418730907,0.0010946307796568,FALSE,ENSG00000116157,GPX7,glutathione peroxidase 7,0.0160672761396581,1.79405774226483,UP
2,2,1.14561149736469,0.401009853749798,1.89021314097958,0.00256543419964073,0.895525574972524,0.343984308985441,9.09332949836604,0.00256543419964073,FALSE,ENSG00000116212,LRRC42,leucine rich repeat containing 42,0.0292598170877943,1.53372839311193,UP
-2,2,-1.11529711626244,-1.73757487880221,-0.493019353722675,0.000443398090679277,0.221533008371776,0.637874317331859,12.3398186614126,0.000443398090679277,FALSE,ENSG00000116329,OPRD1,opioid receptor delta 1,0.00822479095677604,2.08487513136855,DOWN
-2,2,-1.60417230268083,-2.27575212119453,-0.932592484167119,2.84537258767904e-06,0.0594195877483767,0.807415668424156,21.9181015992903,2.84537258767904e-06,FALSE,ENSG00000116396,KCNC4,potassium voltage-gated channel subfamily C member 4,0.000177888478814897,3.74985217866787,DOWN
-2,2,-1.90142431557394,-3.23331164234358,-0.569536988804302,0.00514078698168138,0.161399796533787,0.68787101468632,7.8292344030898,0.00514078698168138,FALSE,ENSG00000117009,KMO,kynurenine 3-monooxygenase,0.0484121315596794,1.31504579518958,DOWN
2,2,1.45122643981681,0.60336456782108,2.29908831181253,0.000794411616250413,0.0246008479812119,0.875365765817512,11.2542442162452,0.000794411616250414,FALSE,ENSG00000118257,NRP2,neuropilin 2,0.0127695945066739,1.89382289336384,UP
-2,2,-1.3700967930933,-2.25666663677205,-0.483526949414544,0.00245437692705278,0.219960173227492,0.639070266046616,9.17429650267976,0.00245437692705278,FALSE,ENSG00000118276,B4GALT6,"beta-1,4-galactosyltransferase 6",0.0284741460678013,1.54554929143157,DOWN
2,2,1.13553952710441,0.375813739032106,1.89526531517672,0.003395079856298,0.0345783766970268,0.852481917352566,8.58196932447194,0.003395079856298,FALSE,ENSG00000118894,EEF2KMT,eukaryotic elongation factor 2 lysine methyltransferase,0.0354854167023593,1.44995009052041,UP
2,2,1.75713793569722,1.10620936549503,2.40806650589942,1.21788426352683e-07,0.636719926541761,0.424901061088955,27.9924702016948,1.21788426352684e-07,FALSE,ENSG00000119403,PHF19,PHD finger protein 19,1.40167407056815e-05,4.85335296055596,UP
2,2,1.59122678967914,0.768369503750022,2.41408407560826,0.000150560274846304,0.318539308285446,0.572486792240748,14.3651877995504,0.000150560274846304,FALSE,ENSG00000119408,NEK6,NIMA related kinase 6,0.00371920600888627,2.42954976516224,UP
-2,2,-1.22064745192653,-1.93847025777047,-0.502824646082602,0.000859486616023178,0.979163847522235,0.322405325951791,11.1081612515883,0.000859486616023179,FALSE,ENSG00000119782,FKBP1B,FKBP prolyl isomerase 1B,0.0134648870811598,1.87079728430482,DOWN
-2,2,-1.40129860469538,-1.9571659735794,-0.845431235811357,7.77558158203485e-07,0.56346663028774,0.452866846990686,24.4126654963219,7.77558158203486e-07,FALSE,ENSG00000119801,YPEL5,yippee like 5,6.30008722102791e-05,4.20065343795135,DOWN
-2,2,-1.12028933707389,-1.64286577802808,-0.597712896119701,2.6487926148113e-05,0.75063338884232,0.386275770189665,17.6545614246173,2.64879261481131e-05,FALSE,ENSG00000119865,CNRIP1,cannabinoid receptor interacting protein 1,0.00103180660010803,2.98640169842304,DOWN
-2,2,-1.75694741224285,-2.80149023321979,-0.71240459126592,0.000978248230108686,0.20460268404886,0.651031063759987,10.8682898009857,0.000978248230108686,FALSE,ENSG00000119866,BCL11A,BCL11 transcription factor A,0.0148097131159055,1.8294533542665,DOWN
-2,2,-1.98116548877232,-3.08476371671673,-0.87756726082791,0.000433989902481845,0.693365251880751,0.405022087083817,12.3798590861957,0.000433989902481845,FALSE,ENSG00000119986,AVPI1,arginine vasopressin induced 1,0.00810968585301869,2.09099596883976,DOWN
-2,2,-1.7031217972551,-2.85410536099547,-0.552138233514728,0.00372950624743276,0.533589952290327,0.4651014671089,8.411033308471,0.00372950624743276,FALSE,ENSG00000120049,KCNIP2,potassium voltage-gated channel interacting protein 2,0.038038710245719,1.41977421683092,DOWN
-2,2,-1.232775177166,-1.96399671143321,-0.50155364289879,0.00095204765716435,0.203464196803116,0.65193905727419,10.9185759253316,0.000952047657164351,FALSE,ENSG00000120251,GRIA2,glutamate ionotropic receptor AMPA type subunit 2,0.0145215943851815,1.83798569805242,DOWN
2,2,2.71549035125725,1.45002265358051,3.98095804893398,2.60197282607862e-05,1.09134529207448,0.296173327783296,17.6884827476434,2.60197282607862e-05,FALSE,ENSG00000120875,DUSP4,dual specificity phosphatase 4,0.00101748188349514,2.99247331474956,UP
-2,2,-1.17738334494168,-1.94552523664326,-0.409241453240102,0.00266306335970507,0.034445678542831,0.8527620061403,9.02503836890657,0.00266306335970508,FALSE,ENSG00000120899,PTK2B,protein tyrosine kinase 2 beta,0.0299350784762408,1.52381959899304,DOWN
2,2,1.80509044405587,1.18524436199578,2.42493652611596,1.14494822761335e-08,0.624732585406216,0.429294045103767,32.5781482573431,1.14494822761335e-08,FALSE,ENSG00000121005,CRISPLD1,cysteine rich secretory protein LCCL domain containing 1,2.23000685562847e-06,5.65169380181415,UP
2,2,1.03143133020448,0.422926267852186,1.63993639255677,0.000893144712566947,0.0442300154391765,0.833426251698868,11.0369335838677,0.000893144712566949,FALSE,ENSG00000121060,TRIM25,tripartite motif containing 25,0.0138103353417985,1.85979577577876,UP
2,2,1.90977858291992,1.07602691627999,2.74353024955986,7.14029550925544e-06,0.0538163920799418,0.816550749315478,20.1552778388364,7.14029550925542e-06,FALSE,ENSG00000121068,TBX2,T-box transcription factor 2,0.000368963841417036,3.43301619276371,UP
-2,2,-1.9061323009912,-3.14858717216643,-0.663677429815964,0.00263917409841308,0.0135694005357029,0.907265978318984,9.04151105413068,0.00263917409841307,FALSE,ENSG00000121769,FABP3,fatty acid binding protein 3,0.0297988353051591,1.52580071009916,DOWN
-2,2,-1.20736021859847,-1.90584931426929,-0.508871122927656,0.000704404749614887,0.278937265253351,0.597398618115942,11.477588367665,0.000704404749614887,FALSE,ENSG00000121871,SLITRK3,SLIT and NTRK like family member 3,0.011619236651628,1.93482240282997,DOWN
-2,2,-1.05296539440721,-1.77308645048503,-0.332844338329399,0.00415863305801958,0.590635381195212,0.442173525884129,8.21321817178749,0.00415863305801959,FALSE,ENSG00000121964,GTDC1,glycosyltransferase like domain containing 1,0.0414553500114393,1.38241941371415,DOWN
2,2,1.26815295703614,0.534886307090537,2.00141960698174,0.000699760547050092,1.60506115794792,0.205187443032361,11.4898826545332,0.000699760547050093,FALSE,ENSG00000122642,FKBP9,FKBP prolyl isomerase 9,0.011580351013927,1.9362782764375,UP
2,2,1.16579446149402,0.58863520242292,1.74295372056512,7.52960983532704e-05,0.0255473599623861,0.873010725389452,15.6728805284503,7.52960983532705e-05,FALSE,ENSG00000122643,NT5C3A,"5'-nucleotidase, cytosolic IIIA",0.00220404301769342,2.65677993333906,UP
2,2,1.4691184134328,0.7738432861335,2.1643935407321,3.45177715585826e-05,0.116223119316368,0.733167481549728,17.1512745770968,3.45177715585826e-05,FALSE,ENSG00000122786,CALD1,caldesmon 1,0.00123970209342314,2.9066826654236,UP
-2,2,-1.48993358449127,-2.02339127902374,-0.956475889958793,4.39669039000274e-08,0.130341248722759,0.718078482662403,29.9660868524419,4.39669039000274e-08,FALSE,ENSG00000122873,CISD1,CDGSH iron sulfur domain 1,6.57733182754992e-06,5.18195024735488,DOWN
-2,2,-2.17507193793707,-3.1366401956354,-1.21350368023874,9.27379750806519e-06,1.72631210169872,0.188882562282013,19.6554592615968,9.27379750806519e-06,FALSE,ENSG00000122912,SLC25A16,solute carrier family 25 member 16,0.000464975352285566,3.3325700678629,DOWN
2,2,2.18977041449022,1.30370346083935,3.07583736814109,1.27422568854281e-06,0.317523548118559,0.573099716413088,23.4617428504542,1.27422568854281e-06,FALSE,ENSG00000123080,CDKN2C,cyclin dependent kinase inhibitor 2C,9.48923365703057e-05,4.02276885943378,UP
2,2,2.27176611658043,0.994976851707165,3.5485553814537,0.000487877170307243,0.0811063683765243,0.7758036561576,12.1614391881661,0.000487877170307243,FALSE,ENSG00000123342,MMP19,matrix metallopeptidase 19,0.00886542164441983,2.05230060428301,UP
2,2,1.85051506791822,0.669706402519425,3.03132373331702,0.00212932355595616,1.05056585513611,0.305376801343493,9.43457563153571,0.00212932355595616,FALSE,ENSG00000123374,CDK2,cyclin dependent kinase 2,0.0257348317120812,1.58947866738869,UP
2,2,2.11589449931001,1.09292955586474,3.13885944275529,5.03540301531524e-05,0.454971662396923,0.499983397966713,16.4347347571625,5.03540301531524e-05,FALSE,ENSG00000123427,EEF1AKMT3,EEF1A lysine methyltransferase 3,0.00163456928651002,2.78659666571609,UP
2,2,2.2555364733834,1.11144344050017,3.39962950626664,0.000111547307828834,1.21669907349215,0.270009434266034,14.9304607039484,0.000111547307828834,FALSE,ENSG00000123610,TNFAIP6,TNF alpha induced protein 6,0.00297302929918533,2.52680081080454,UP
2,2,1.20718979894522,0.466777395039778,1.94760220285066,0.00139549136818727,0.0316753495326814,0.858742060211195,10.2117441283028,0.00139549136818727,FALSE,ENSG00000123989,CHPF,chondroitin polymerizing factor,0.0190418424999461,1.72029103132734,UP
2,2,1.23321878501652,0.696026788093271,1.77041078193976,6.81319633593536e-06,0.0130614099596328,0.909010663434792,20.2449811703832,6.81319633593536e-06,FALSE,ENSG00000124126,PREX1,"phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 1",0.000358789933641103,3.44515975020278,UP
-2,2,-2.0381862654796,-3.18379884750526,-0.892573683453947,0.000488438514769576,1.21034927405564,0.271262960092609,12.1592944079803,0.000488438514769576,FALSE,ENSG00000124191,TOX2,TOX high mobility group box family member 2,0.00886542164441983,2.05230060428301,DOWN
2,2,4.01966600556747,2.64266182511459,5.39667018602036,1.05645822899239e-08,0.00213969468986128,0.963105543949892,32.7344917750108,1.05645822899239e-08,FALSE,ENSG00000124635,H2BC11,H2B clustered histone 11,2.13996178864698e-06,5.66959398138348,UP
2,2,1.09699450856447,0.464440645915629,1.72954837121332,0.000676252309080625,0.0708578914235573,0.790091762592666,11.553406792236,0.000676252309080626,FALSE,ENSG00000124782,RREB1,ras responsive element binding protein 1,0.0112834981653518,1.94755623737532,UP
2,2,2.02477023032998,1.13649046044141,2.91305000021856,7.91028577296029e-06,0.0100825450806752,0.920017340790044,19.9594299283124,7.91028577296029e-06,FALSE,ENSG00000125148,MT2A,metallothionein 2A,0.000406677026946913,3.39075036005665,UP
2,2,1.49963342091524,0.507667533962171,2.4915993078683,0.00304624071549657,0.328253210166215,0.566689476026618,8.77956358585607,0.00304624071549657,FALSE,ENSG00000125398,SOX9,SRY-box transcription factor 9,0.0328916055080483,1.48291492717808,UP
2,2,1.77128736099479,1.06773999512803,2.47483472686155,8.03534451593188e-07,0.035464255841649,0.850626154745532,24.349359783608,8.03534451593188e-07,FALSE,ENSG00000125458,NT5C,"5', 3'-nucleotidase, cytosolic",6.40802907538253e-05,4.19327552637926,UP
-2,2,-1.20055049319393,-1.8294651787756,-0.57163580761226,0.000182981405815027,0.942589243218892,0.331612842963069,13.9982443826531,0.000182981405815027,FALSE,ENSG00000125648,SLC25A23,solute carrier family 25 member 23,0.00432998990209017,2.36351311645764,DOWN
2,2,1.02413354551088,0.334356586400427,1.71391050462134,0.0036140543060502,0.1389353027906,0.709341767789309,8.46821739611771,0.00361405430605021,FALSE,ENSG00000125844,RRBP1,ribosome binding protein 1,0.0373354038001241,1.42787914720924,UP
2,2,1.23291771953878,0.381552064793109,2.08428337428445,0.00453473242902921,1.30109951385976,0.2540124824021,8.05623485684302,0.00453473242902921,FALSE,ENSG00000125885,MCM8,minichromosome maintenance 8 homologous recombination repair factor,0.0440342953415224,1.35620894905932,UP
-2,2,-1.25334342252278,-2.03612884427607,-0.470558000769493,0.00170010512729397,0.00206366594991689,0.963766489896359,9.84806477691665,0.00170010512729397,FALSE,ENSG00000126368,NR1D1,nuclear receptor subfamily 1 group D member 1,0.0219346047506157,1.65887018693367,DOWN
2,2,1.14018623468688,0.506308282967249,1.77406418640651,0.000422716309949989,0.172974268673894,0.677481896249129,12.4290082785162,0.000422716309949989,FALSE,ENSG00000126391,FRMD8,FERM domain containing 8,0.00795775239251578,2.09920957816237,UP
-2,2,-1.73418544449432,-2.35577296716483,-1.11259792182382,4.54727252383359e-08,0.742832696896773,0.388754972583264,29.9007911291757,4.54727252383359e-08,FALSE,ENSG00000126733,DACH2,dachshund family transcription factor 2,6.67460523498357e-06,5.17557441525749,DOWN
2,2,1.71290660483538,0.704582801129506,2.72123040854125,0.000869955113168386,4.31931338353141e-05,0.994756222055472,11.0857099251287,0.000869955113168384,FALSE,ENSG00000127241,MASP1,MBL associated serine protease 1,0.0135848057669228,1.86694656666506,UP
-2,2,-2.02712178480072,-2.85688195564191,-1.19736161395953,1.68255565105905e-06,0.538320064483624,0.463129781232269,22.9271828607982,1.68255565105905e-06,FALSE,ENSG00000127824,TUBA4A,tubulin alpha 4a,0.000115924650570926,3.9358242045143,DOWN
2,2,1.38792592621069,0.462877867908151,2.31297398451323,0.00327476088177528,0.844589278233549,0.358087524978247,8.64769108071559,0.00327476088177528,FALSE,ENSG00000127863,TNFRSF19,TNF receptor superfamily member 19,0.0346208540820669,1.46066222246428,UP
-2,2,-1.6123768532332,-2.59408793434068,-0.630665772125726,0.00128605317146599,0.0100036044514607,0.920330018786015,10.362437057687,0.00128605317146599,FALSE,ENSG00000128045,RASL11B,RAS like family 11 member B,0.0180154170409509,1.74435567989238,DOWN
2,2,1.20011232382539,0.433191480727154,1.96703316692363,0.00216189897261594,0.674856151890656,0.411363637362502,9.40673459742589,0.00216189897261594,FALSE,ENSG00000128228,SDF2L1,stromal cell derived factor 2 like 1,0.0260044094948387,1.58495300368668,UP
-2,2,-1.45694156287123,-1.98943944835476,-0.924443677387705,8.20497366234225e-08,0.715822591567703,0.397517602872007,28.75707251368,8.20497366234225e-08,FALSE,ENSG00000128245,YWHAH,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein eta,1.06538427246413e-05,4.97249371869485,DOWN
2,2,3.2568538213319,1.59849206229386,4.91521558036994,0.000118518775770676,0.0211095746640179,0.884480848634994,14.8161090421842,0.000118518775770676,FALSE,ENSG00000128262,,,0.0031097361684078,2.50727645517414,UP
2,2,1.74203947444835,0.569181433230512,2.91489751566619,0.00360131617149973,1.0217453491287,0.312105364903111,8.47464014946897,0.00360131617149973,FALSE,ENSG00000128602,SMO,"smoothened, frizzled class receptor",0.0372946116410524,1.42835391091522,UP
-2,2,-1.02669637051204,-1.66802341758863,-0.385369323435452,0.0017028265316872,0.425673603442477,0.514119517263326,9.84512247920562,0.0017028265316872,FALSE,ENSG00000128654,MTX2,metaxin 2,0.0219417647747175,1.6587284450795,DOWN
2,2,1.03590579685372,0.357438104188254,1.71437348951919,0.00276671292743135,0.173883331609823,0.676683379111052,8.95526340211582,0.00276671292743135,FALSE,ENSG00000128791,TWSG1,twisted gastrulation BMP signaling modulator 1,0.0307588018979416,1.51203058497095,UP
-2,2,-1.27332190005207,-1.73859329007765,-0.808050510026492,8.14480229925542e-08,0.291468859309381,0.589280784725688,28.7713276585387,8.14480229925541e-08,FALSE,ENSG00000128872,TMOD2,tropomodulin 2,1.06538427246413e-05,4.97249371869485,DOWN
-2,2,-1.13634395482852,-1.83025714050414,-0.442430769152903,0.00132913495624388,1.40024015665849,0.23668336473257,10.3016197161628,0.00132913495624388,FALSE,ENSG00000128881,TTBK2,tau tubulin kinase 2,0.0184151557275486,1.73482460418734,DOWN
2,2,1.00440702776896,0.447358263703762,1.56145579183416,0.000409345355002201,0.00279887048216568,0.957808116697069,12.4890452065422,0.000409345355002201,FALSE,ENSG00000129235,TXNDC17,thioredoxin domain containing 17,0.00779774692792071,2.10803086373524,UP
-2,2,-2.00415427098026,-2.38631087718362,-1.6219976647769,8.79122121516972e-25,0.0248593690619877,0.874717990418261,105.651516743274,8.79122121516972e-25,FALSE,ENSG00000129295,DNAAF11,dynein axonemal assembly factor 11,8.90374884672389e-21,20.0504270989002,DOWN
-2,2,-1.35112960943214,-1.96186424182991,-0.740394977034371,1.45077332277283e-05,0.600383074012397,0.438431903311522,18.8011800842829,1.45077332277283e-05,FALSE,ENSG00000129355,CDKN2D,cyclin dependent kinase inhibitor 2D,0.000641634594456037,3.19271222861365,DOWN
2,2,1.11713520173329,0.43081901994251,1.80345138352408,0.00142132164699438,0.842441834164951,0.358699337641073,10.177923412997,0.00142132164699438,FALSE,ENSG00000129566,TEP1,telomerase associated protein 1,0.0192448471133143,1.71568553471788,UP
-2,2,-1.05977411575924,-1.45049742901264,-0.669050802505843,1.0602251329931e-07,0.00856145666201225,0.92627843475711,28.2607802419618,1.0602251329931e-07,FALSE,ENSG00000129625,REEP5,receptor accessory protein 5,1.29373013818724e-05,4.88815630459371,DOWN
-2,2,-2.18723719152383,-2.99652931110197,-1.3779450719457,1.17652421587764e-07,0.928639252750984,0.335216764193055,28.0593316959218,1.17652421587764e-07,FALSE,ENSG00000129990,SYT5,synaptotagmin 5,1.40167407056815e-05,4.85335296055596,DOWN
-2,2,-1.91381502039307,-2.96625586690277,-0.861374173883373,0.000365101342316871,0.0911780229970611,0.762684851425647,12.7028365251813,0.000365101342316872,FALSE,ENSG00000129993,CBFA2T3,CBFA2/RUNX1 partner transcriptional co-repressor 3,0.0072500296910649,2.13966021485808,DOWN
2,2,1.14653239119949,0.383531286603703,1.90953349579527,0.00322785150284104,0.00414900651321711,0.948641552424357,8.67398178969221,0.00322785150284104,FALSE,ENSG00000130203,APOE,apolipoprotein E,0.0342816213041555,1.46493864687726,UP
2,2,1.80445933043602,0.536204423657294,3.07271423721476,0.00529338676205101,1.55751269552824,0.212029781395386,7.77637644302183,0.00529338676205101,FALSE,ENSG00000130222,GADD45G,growth arrest and DNA damage inducible gamma,0.0494570305590892,1.30577196259089,UP
-2,2,-1.94274713059236,-2.86546930037592,-1.02002496080881,3.68150166819896e-05,0.879640052871637,0.348300284965502,17.0289089649149,3.68150166819896e-05,FALSE,ENSG00000130368,MAS1,"MAS1 proto-oncogene, G protein-coupled receptor",0.00129018162268232,2.88934914847863,DOWN
2,2,1.98665158412826,0.912211624804126,3.0610915434524,0.000290086677441486,2.46339532082052,0.116526653108517,13.133343229608,0.000290086677441486,FALSE,ENSG00000130508,PXDN,peroxidasin,0.00607024353125489,2.21679388517539,UP
-2,2,-1.55072434525567,-2.38694219586234,-0.714506494648992,0.000278352256723001,0.25681634643663,0.612315852688363,13.2107210969678,0.000278352256723001,FALSE,ENSG00000130822,PNCK,pregnancy up-regulated nonubiquitous CaM kinase,0.00594175326782099,2.22608538630021,DOWN
2,2,1.12213078401417,0.462393692281399,1.78186787574694,0.000857128680741582,0.108076639300123,0.742344570098938,11.1132563469518,0.000857128680741582,FALSE,ENSG00000130827,PLXNA3,plexin A3,0.0134589136101562,1.87098999450699,UP
-2,2,-1.00121686149003,-1.66508018226856,-0.337353540711504,0.00311704259436739,0.308196436372241,0.578789038479625,8.73766004919373,0.00311704259436739,FALSE,ENSG00000130830,MPP1,MAGUK p55 scaffold protein 1,0.0334776324451251,1.4752452631153,DOWN
-2,2,-1.16953671746124,-1.6990394989337,-0.640033935988782,1.49746450088895e-05,0.0251102086858265,0.874092753839831,18.7407692096986,1.49746450088895e-05,FALSE,ENSG00000131089,ARHGEF9,Cdc42 guanine nucleotide exchange factor 9,0.00065655066948066,3.18273175148358,DOWN
2,2,1.63415529731754,0.592108216773157,2.67620237786191,0.00211459041573621,0.588601579979803,0.44296038909752,9.4473096851153,0.00211459041573621,FALSE,ENSG00000131095,GFAP,glial fibrillary acidic protein,0.0255873019481198,1.59197550586033,UP
2,2,1.51587321655617,0.693365802509204,2.33838063060313,0.000303616479894219,0.538095006009506,0.463223291708991,13.047950443971,0.000303616479894219,FALSE,ENSG00000131351,HAUS8,HAUS augmin like complex subunit 8,0.00628840022161278,2.20145982566669,UP
-2,2,-1.38029505505766,-1.94654227720867,-0.814047832906657,1.77359546425752e-06,0.557821309056634,0.455139404545006,22.8258982643785,1.77359546425752e-06,FALSE,ENSG00000131437,KIF3A,kinesin family member 3A,0.000120556878268457,3.91880800628347,DOWN
2,2,1.44441134636106,0.546534834660364,2.34228785806175,0.00161608233752361,0.24188639682977,0.622846967177539,9.94133579226954,0.00161608233752361,FALSE,ENSG00000131470,PSMC3IP,PSMC3 interacting protein,0.021284371800311,1.67193916332497,UP
2,2,1.330066887991,0.491732230664945,2.16840154531706,0.00187342561268445,0.0513221894486199,0.82077833209863,9.66959544661137,0.00187342561268446,FALSE,ENSG00000131669,NINJ1,ninjurin 1,0.0235263703935207,1.62844506983439,UP
2,2,1.06565278198191,0.402735412177603,1.72857015178622,0.00162890367291929,0.286842001221771,0.592251393822104,9.92678991869395,0.00162890367291929,FALSE,ENSG00000131759,RARA,retinoic acid receptor alpha,0.0213698658022365,1.67019820509523,UP
-2,2,-1.52819831766524,-2.55263299980817,-0.503763635522311,0.00345817700937438,1.06747325103467,0.301516876760588,8.5484439887616,0.00345817700937437,FALSE,ENSG00000131969,ABHD12B,abhydrolase domain containing 12B,0.0359593601139052,1.4441880450109,DOWN
-2,2,-1.28577637834857,-1.73434156653221,-0.837211190164939,1.93090397174982e-08,0.00435376549124388,0.947391304473939,31.5628299328369,1.93090397174982e-08,FALSE,ENSG00000132294,EFR3A,EFR3 homolog A,3.45631275273917e-06,5.46138696623848,DOWN
2,2,3.17252768860932,1.95849197404839,4.38656340317026,3.02643511831394e-07,0.147102987442363,0.701319363848125,26.2327667836933,3.02643511831394e-07,FALSE,ENSG00000132432,SEC61G,SEC61 translocon subunit gamma,2.83003246434295e-05,4.54820858249545,UP
2,2,1.09584246649961,0.655580341197451,1.53610459180177,1.06904293636647e-06,0.0826632806405096,0.773720141232985,23.7996068690654,1.06904293636648e-06,FALSE,ENSG00000132478,UNK,unk zinc finger,8.14080215001478e-05,4.08933280000499,UP
2,2,1.78209569052816,0.817085283608011,2.74710609744831,0.000295186755682114,0.343726250230476,0.557686216046022,13.1006917522041,0.000295186755682114,FALSE,ENSG00000132530,XAF1,XIAP associated factor 1,0.00615154621717789,2.21101570874699,UP
2,2,1.09416605269402,0.490283746479474,1.69804835890856,0.000383432541415979,1.13034033527669,0.287702756409236,12.6112473808392,0.000383432541415979,FALSE,ENSG00000132561,MATN2,matrilin 2,0.00749692042366994,2.12511709896374,UP
2,2,1.99649475869517,0.752624963243258,3.24036455414709,0.00165591248444946,0.35191860544167,0.553029058309184,9.8965241013128,0.00165591248444946,FALSE,ENSG00000132692,BCAN,brevican,0.0215963890738667,1.66561885701524,UP
-2,2,-1.17223456853263,-1.9932085293335,-0.351260607731754,0.00513324551631749,1.34780688501063,0.245661886315824,7.83188795037791,0.00513324551631749,FALSE,ENSG00000132879,FBXO44,F-box protein 44,0.0484121315596794,1.31504579518958,DOWN
-2,2,-2.17575628399849,-3.64127543710382,-0.710237130893155,0.00361631428988169,0.0540443955929401,0.816169486699203,8.46708028406879,0.00361631428988169,FALSE,ENSG00000133392,MYH11,myosin heavy chain 11,0.0373354038001241,1.42787914720924,DOWN
2,2,1.14133380429049,0.370965736318368,1.91170187226261,0.0036869666592502,0.288312835527102,0.591303738914377,8.43189126466436,0.0036869666592502,FALSE,ENSG00000133740,E2F5,E2F transcription factor 5,0.0378334329532787,1.4221242496398,UP
-2,2,-1.42316442661161,-1.83345273620539,-1.01287611701783,1.05703379092796e-11,0.836040185410193,0.360531741111958,46.2197993498262,1.05703379092796e-11,FALSE,ENSG00000133985,TTC9,tetratricopeptide repeat domain 9,8.23510633424489e-09,8.08433078871309,DOWN
-2,2,-1.52113265261517,-2.08222778878572,-0.96003751644461,1.07553948805886e-07,0.396468885953507,0.528918528908027,28.2330210485996,1.07553948805886e-07,FALSE,ENSG00000134121,CHL1,cell adhesion molecule L1 like,1.29679332560239e-05,4.8871292334013,DOWN
-2,2,-1.17168045448168,-1.72453935992806,-0.618821549035299,3.27034777517685e-05,0.0165685280613696,0.897580163255525,17.2538466334643,3.27034777517685e-05,FALSE,ENSG00000134504,KCTD1,potassium channel tetramerization domain containing 1,0.00120205986430446,2.92007390330691,DOWN
2,2,2.06395047917208,0.668142373133985,3.45975858521016,0.00375364718233178,0.814749795368567,0.36671968795634,8.39930391350131,0.00375364718233177,FALSE,ENSG00000134531,EMP1,epithelial membrane protein 1,0.0382079785554334,1.4178459386383,UP
2,2,3.95323419151218,2.64556765085077,5.26090073217359,3.11901779591444e-09,0.0463546501078691,0.829532415550256,35.1080933753428,3.11901779591446e-09,FALSE,ENSG00000134668,SPOCD1,SPOC domain containing 1,8.002955127797e-07,6.09674961816849,UP
