signcon,ntimes,randomSummary,randomCi.lb,randomCi.ub,randomP,het_QE,het_QEp,het_QM,het_QMp,error,Gene_ID,Gene_Symbol,Gene_Description,Regulation
-2,2,-1.53921829423666,-2.30939252966981,-0.769044058803505,8.96384709645292e-05,0.0270955385898141,0.869253143907831,15.3432952700796,8.96384709645294e-05,FALSE,ENSG00000145428,RNF175,ring finger protein 175,DOWN
-2,2,-2.71424471763295,-3.62805175913354,-1.80043767613237,5.82858376956377e-09,0.606259790536607,0.436199550628336,33.8910624779331,5.82858376956377e-09,FALSE,ENSG00000145451,GLRA3,glycine receptor alpha 3,DOWN
-2,2,-1.75085312564078,-2.89204873379884,-0.609657517482715,0.00263814000885221,0.923313223993616,0.336606529035252,9.04222751778834,0.00263814000885221,FALSE,ENSG00000145526,CDH18,cadherin 18,DOWN
-2,2,-1.37140421973984,-2.10607568117708,-0.636732758302602,0.000253551181131844,0.587400529999328,0.443426081735421,13.3856913026513,0.000253551181131844,FALSE,ENSG00000145632,PLK2,polo like kinase 2,DOWN
-2,2,-1.40806795524435,-1.83832298238524,-0.977812928103454,1.41519599886509e-10,0.067458665184429,0.795073546431471,41.1425783815453,1.41519599886509e-10,FALSE,ENSG00000145743,FBXL17,F-box and leucine rich repeat protein 17,DOWN
-2,2,-2.65251543495583,-5.12693864426573,-0.178092225645931,0.0356384277287946,2.08340642448504,0.148907544752535,4.41432251906042,0.0356384277287945,FALSE,ENSG00000145808,ADAMTS19,ADAM metallopeptidase with thrombospondin type 1 motif 19,DOWN
2,2,1.87241067254758,0.136308350537384,3.60851299455778,0.0345281995325471,4.35500693813649,0.0369003089301764,4.46835595150887,0.0345281995325472,FALSE,ENSG00000145908,ZNF300,zinc finger protein 300,UP
-2,2,-1.09542173445093,-1.48371547878376,-0.70712799011811,3.21536852068516e-08,1.02766754794619,0.310707123821307,30.5730031850441,3.21536852068515e-08,FALSE,ENSG00000145990,GFOD1,Gfo/Idh/MocA-like oxidoreductase domain containing 1,DOWN
2,2,1.5408727378621,0.709900822317624,2.37184465340658,0.000278666350929598,0.581923731112191,0.445559266136337,13.2086074236046,0.000278666350929598,FALSE,ENSG00000146112,PPP1R18,protein phosphatase 1 regulatory subunit 18,UP
-2,2,-1.74566074794351,-2.59477952946109,-0.896541966425929,5.59213645517592e-05,0.78472633182393,0.37569954591013,16.2359977058194,5.59213645517592e-05,FALSE,ENSG00000146151,HMGCLL1,3-hydroxy-3-methylglutaryl-CoA lyase like 1,DOWN
-2,2,-1.29303114002369,-1.88191531900156,-0.704146961045827,1.68080370531603e-05,1.01535024370295,0.313624489189831,18.520571204385,1.68080370531603e-05,FALSE,ENSG00000146267,FAXC,"failed axon connections homolog, metaxin like GST domain containing",DOWN
-2,2,-1.01605551348853,-1.96867091633053,-0.063440110646536,0.036573877423412,0.689975682697713,0.406172652051634,4.37014510118041,0.036573877423412,FALSE,ENSG00000146352,CLVS2,clavesin 2,DOWN
2,2,1.29150103150638,0.441057003061288,2.14194505995148,0.00291616268494023,0.239856424666315,0.624309831659193,8.85919425969727,0.00291616268494023,FALSE,ENSG00000146670,CDCA5,cell division cycle associated 5,UP
2,2,1.94521253107888,0.894735969416682,2.99568909274108,0.000284136414002377,0.86431738201898,0.352533316583394,13.1721772359364,0.000284136414002377,FALSE,ENSG00000146674,IGFBP3,insulin like growth factor binding protein 3,UP
2,2,1.74163653141735,0.494100527579112,2.98917253525559,0.00621476570772479,0.00344076341559975,0.953224496202608,7.48695213865186,0.00621476570772478,FALSE,ENSG00000146733,PSPH,phosphoserine phosphatase,UP
2,2,1.34450521784079,0.590577726273118,2.09843270940847,0.000473578511092949,0.107934457558098,0.742508092698261,12.2169277697276,0.000473578511092949,FALSE,ENSG00000146858,ZC3HAV1L,"zinc finger CCCH-type containing, antiviral 1 like",UP
2,2,1.68679691479337,0.735000528188577,2.63859330139816,0.000513724496657188,0.102931977352995,0.7483391190302,12.0651763636662,0.000513724496657188,FALSE,ENSG00000146859,TMEM140,transmembrane protein 140,UP
2,2,2.28011400843572,0.911868088835527,3.64835992803591,0.00109007842720232,2.21810871997938,0.136400061163633,10.6679503141424,0.00109007842720232,FALSE,ENSG00000146918,NCAPG2,non-SMC condensin II complex subunit G2,UP
2,2,1.4584641232728,0.66152290138202,2.25540534516358,0.000334650792442357,1.08133520279004,0.298399053966341,12.8657497613592,0.000334650792442357,FALSE,ENSG00000146966,DENND2A,DENN domain containing 2A,UP
-2,2,-1.61483930947641,-2.90694992462141,-0.322728694331419,0.0143054114735746,1.82219851171064,0.177051804607994,6.00005758875708,0.0143054114735746,FALSE,ENSG00000147036,LANCL3,LanC like family member 3,DOWN
-2,2,-1.70545899920717,-2.59825753846554,-0.812660459948808,0.000181113260759061,0.0670092240281147,0.795742182157887,14.0175400641631,0.000181113260759061,FALSE,ENSG00000147465,STAR,steroidogenic acute regulatory protein,DOWN
2,2,1.05584613811473,0.0841731128224435,2.02751916340701,0.0331922774751279,0.00922710315143887,0.923474657846387,4.53583409065799,0.033192277475128,FALSE,ENSG00000147536,GINS4,GINS complex subunit 4,UP
2,2,1.0861704545617,0.179625603865269,1.99271530525813,0.0188584475617528,0.0822560310368768,0.774263071984107,5.51459422383385,0.0188584475617528,FALSE,ENSG00000147588,PMP2,peripheral myelin protein 2,UP
-2,2,-1.36392903478726,-1.96522832210688,-0.76262974746764,8.75684936768818e-06,0.0308909345250621,0.860483933033329,19.7650698267174,8.75684936768817e-06,FALSE,ENSG00000147724,FAM135B,family with sequence similarity 135 member B,DOWN
2,2,1.18682797228318,0.19287002068688,2.18078592387948,0.0192692786972935,0.645434437638223,0.42174973231173,5.4769112627234,0.0192692786972935,FALSE,ENSG00000147872,PLIN2,perilipin 2,UP
-2,2,-1.03564409291636,-1.40150331897938,-0.669784866853336,2.88783695754172e-08,0.0624200020175636,0.802711121404837,30.7814606443894,2.88783695754173e-08,FALSE,ENSG00000148082,SHC3,SHC adaptor protein 3,DOWN
2,2,1.44503891655436,0.278264540302879,2.61181329280585,0.0152076183185602,3.48121519459726,0.0620691440070753,5.89225458167341,0.0152076183185602,FALSE,ENSG00000148143,ZNF462,zinc finger protein 462,UP
-2,2,-1.64048250198804,-2.98453467920173,-0.296430324774338,0.0167461854888761,2.6390183124535,0.104267954856433,5.7227810369551,0.0167461854888761,FALSE,ENSG00000148481,MINDY3,MINDY lysine 48 deubiquitinase 3,DOWN
-2,2,-1.24975081988384,-2.24187525716287,-0.257626382604811,0.0135525050308228,0.0287517605127432,0.865353476004496,6.09551983400709,0.0135525050308228,FALSE,ENSG00000148600,CDHR1,cadherin related family member 1,DOWN
-2,2,-1.22900728046884,-1.86868729530909,-0.589327265628576,0.000166117440639441,0.0493637933211612,0.824174041402198,14.1801076612198,0.000166117440639441,FALSE,ENSG00000148690,FRA10AC1,FRA10A associated CGG repeat 1,DOWN
2,2,2.23849177463461,1.2124082440672,3.26457530520203,1.90422734635749e-05,0.116003562371886,0.733410032256503,18.2827598220524,1.90422734635749e-05,FALSE,ENSG00000148848,ADAM12,ADAM metallopeptidase domain 12,UP
-2,2,-1.72527800822112,-2.17154787943289,-1.27900813700935,3.53051469208799e-14,0.789256570119196,0.374325017053706,57.4141870624494,3.53051469208798e-14,FALSE,ENSG00000148925,BTBD10,BTB domain containing 10,DOWN
2,2,4.89452169737263,3.0552023272015,6.73384106754377,1.83259654200249e-07,0.000309273555886329,0.985968985616719,27.2020985193857,1.83259654200248e-07,FALSE,ENSG00000148926,ADM,adrenomedullin,UP
-2,2,-3.29996128054165,-5.92032559577976,-0.679596965303536,0.01357622779449,4.83206134336046,0.0279352114613457,6.09242957221466,0.01357622779449,FALSE,ENSG00000148935,GAS2,growth arrest specific 2,DOWN
2,2,2.32569012246288,1.48422099517768,3.16715924974808,6.05950132740908e-08,0.191450572912891,0.661712050641399,29.3442831947358,6.05950132740906e-08,FALSE,ENSG00000149257,SERPINH1,serpin family H member 1,UP
-2,2,-1.68913747574553,-2.1816610262938,-1.19661392519725,1.7948367368104e-11,0.186048283384516,0.666226152262335,45.1826993806088,1.79483673681039e-11,FALSE,ENSG00000149269,PAK1,p21 (RAC1) activated kinase 1,DOWN
-2,2,-2.19559447618832,-3.07510219370726,-1.31608675866939,9.93937582391062e-07,1.14131339773262,0.285374970962557,23.9398338358453,9.93937582391058e-07,FALSE,ENSG00000149305,HTR3B,5-hydroxytryptamine receptor 3B,DOWN
-2,2,-1.10504662556532,-1.56598699800528,-0.644106253125354,2.61736359291718e-06,0.279111191579555,0.597284365777812,22.0784149158091,2.61736359291717e-06,FALSE,ENSG00000149313,AASDHPPT,aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase,DOWN
-2,2,-1.31055477261519,-2.59795148096608,-0.0231580642643034,0.0460188488486364,1.49746318059106,0.221062105961176,3.98090437854902,0.0460188488486365,FALSE,ENSG00000149527,PLCH2,phospholipase C eta 2,DOWN
-2,2,-1.35803694619814,-2.32093234784772,-0.395141544548558,0.00570501961196371,0.00625026598260725,0.936985993954958,7.64119226333081,0.00570501961196371,FALSE,ENSG00000149571,KIRREL3,kirre like nephrin family adhesion molecule 3,DOWN
-2,2,-2.81702116528121,-4.96514969148619,-0.668892639076222,0.0101620683756071,3.57540075665346,0.0586412975160432,6.60626327396568,0.0101620683756071,FALSE,ENSG00000149575,SCN2B,sodium voltage-gated channel beta subunit 2,DOWN
2,2,1.4730682275077,0.26563951972317,2.68049693529223,0.0167950255926018,0.481996062017618,0.487519571026272,5.71766770705447,0.0167950255926017,FALSE,ENSG00000149633,KIAA1755,KIAA1755,UP
2,2,1.03737224879742,0.0981612293131093,1.97658326828173,0.0304023333853714,0.429848673999457,0.512063210940593,4.68639698459559,0.0304023333853715,FALSE,ENSG00000149781,FERMT3,FERM domain containing kindlin 3,UP
-2,2,-1.33149132437289,-1.87044406854088,-0.792538580204889,1.2845972627537e-06,0.255067479950815,0.613529296553788,23.4461472957235,1.2845972627537e-06,FALSE,ENSG00000149926,TLCD3B,TLC domain containing 3B,DOWN
-2,2,-1.37131385925674,-2.2347165598116,-0.507911158701877,0.00185230056583855,0.889911235768538,0.345501363298921,9.69043130310859,0.00185230056583855,FALSE,ENSG00000149927,DOC2A,double C2 domain alpha,DOWN
2,2,2.066961939831,0.681500875814271,3.45242300384772,0.00345498399741047,0.0918112279657106,0.761887059798644,8.55012553554013,0.00345498399741048,FALSE,ENSG00000149948,HMGA2,high mobility group AT-hook 2,UP
-2,2,-1.50115630159656,-2.17855374230584,-0.823758860887274,1.40290352261123e-05,0.284115083579394,0.594016642854019,18.8651779626172,1.40290352261123e-05,FALSE,ENSG00000150394,CDH8,cadherin 8,DOWN
2,2,2.16655928454691,1.28536562851457,3.04775294057924,1.44356755869492e-06,0.0106664052113784,0.917742105438452,23.2217322323938,1.44356755869492e-06,FALSE,ENSG00000150551,LYPD1,LY6/PLAUR domain containing 1,UP
-2,2,-1.885847884882,-2.46356518845939,-1.30813058130462,1.57499121463313e-10,0.0138746792400671,0.90623339688221,40.9334876113129,1.57499121463313e-10,FALSE,ENSG00000150627,WDR17,WD repeat domain 17,DOWN
2,2,1.45290338687009,0.488867161592868,2.41693961214732,0.00313815509330366,0.131768278306412,0.716605626909343,8.7253518163092,0.00313815509330365,FALSE,ENSG00000150893,FREM2,FRAS1 related extracellular matrix 2,UP
-2,2,-1.08365544673572,-1.63080995802414,-0.53650093544731,0.000103700740855695,0.105640119625943,0.745163467570526,15.0681054141432,0.000103700740855695,FALSE,ENSG00000150995,ITPR1,"inositol 1,4,5-trisphosphate receptor type 1",DOWN
-2,2,-1.2661572150261,-1.87687874653563,-0.655435683516576,4.835738951554e-05,0.0341601162208133,0.853366647361014,16.511441374255,4.83573895155399e-05,FALSE,ENSG00000151229,SLC2A13,solute carrier family 2 member 13,DOWN
2,2,1.29768346466034,0.612930099967613,1.98243682935306,0.000203727616506803,0.698849827352162,0.403170438991965,13.796387177573,0.000203727616506803,FALSE,ENSG00000151322,NPAS3,neuronal PAS domain protein 3,UP
-2,2,-1.63725137765182,-2.31297690223091,-0.961525853072732,2.04524853230594e-06,0.780240628605755,0.377067557114828,22.5520623162942,2.04524853230594e-06,FALSE,ENSG00000151623,NR3C2,nuclear receptor subfamily 3 group C member 2,DOWN
-2,2,-1.12467104506236,-1.62934175138079,-0.62000033874394,1.25488367662714e-05,0.0623048951952618,0.802889362468671,19.0779197228913,1.25488367662714e-05,FALSE,ENSG00000151690,MFSD6,major facilitator superfamily domain containing 6,DOWN
-2,2,-1.31273753996509,-1.87754255094223,-0.747932528987941,5.22835400931895e-06,0.0838794100417575,0.772107406339276,20.7517587264669,5.22835400931895e-06,FALSE,ENSG00000151778,SERP2,stress associated endoplasmic reticulum protein family member 2,DOWN
-2,2,-1.57587081276273,-2.24690051615551,-0.904841109369942,4.16745502539099e-06,0.000809971657239575,0.977295269669896,21.1862413891165,4.16745502539099e-06,FALSE,ENSG00000151917,BEND6,BEN domain containing 6,DOWN
-2,2,-2.55868215377487,-4.28292845960112,-0.834435847948629,0.00363197834705789,2.98229211435905,0.0841799815549222,8.45921871189169,0.00363197834705788,FALSE,ENSG00000151948,GLT1D1,glycosyltransferase 1 domain containing 1,DOWN
-2,2,-2.16212388377184,-3.55040544395746,-0.773842323586213,0.00226967981269165,2.20018212416711,0.137994432838618,9.31756047260397,0.00226967981269165,FALSE,ENSG00000152413,HOMER1,homer scaffold protein 1,DOWN
-2,2,-2.05359505103264,-3.52528102195783,-0.581909080107458,0.0062391710701698,1.83645920240072,0.175366517998925,7.47989498065444,0.00623917107016981,FALSE,ENSG00000152495,CAMK4,calcium/calmodulin dependent protein kinase IV,DOWN
-2,2,-1.10419303374432,-1.69658854751696,-0.511797519971688,0.000258925431003706,0.166989355904484,0.682801441124325,13.3463547991016,0.000258925431003706,FALSE,ENSG00000152503,TRIM36,tripartite motif containing 36,DOWN
2,2,1.64154432235909,1.00131164723615,2.28177699748202,5.02619615131539e-07,0.40293372251124,0.525578036546606,25.25374194974,5.0261961513154e-07,FALSE,ENSG00000152518,ZFP36L2,ZFP36 ring finger protein like 2,UP
-2,2,-1.64885365065492,-2.56163166050268,-0.736075640807165,0.000399364284455537,0.0113087294813365,0.915310604506483,12.5351652854186,0.000399364284455537,FALSE,ENSG00000152782,PANK1,pantothenate kinase 1,DOWN
-2,2,-2.04740808450121,-3.89469554254071,-0.200120626461708,0.0298337127879673,2.28378872569218,0.130732169326467,4.71884863028344,0.0298337127879673,FALSE,ENSG00000152784,PRDM8,PR/SET domain 8,DOWN
-2,2,-2.94837123241881,-5.7244188860207,-0.172323578816914,0.0373763661996153,5.15589500590469,0.0231675926520003,4.33317948481642,0.0373763661996153,FALSE,ENSG00000152822,GRM1,glutamate metabotropic receptor 1,DOWN
2,2,1.98809113562379,1.02727624696096,2.94890602428661,5.00266728415326e-05,0.116431616954792,0.732937384984923,16.4470991835438,5.00266728415326e-05,FALSE,ENSG00000152952,PLOD2,"procollagen-lysine,2-oxoglutarate 5-dioxygenase 2",UP
-2,2,-2.24040667951448,-3.78591155801606,-0.694901801012891,0.00449415681479008,1.64892004261888,0.199105982813127,8.07252017460551,0.00449415681479008,FALSE,ENSG00000152954,NRSN1,neurensin 1,DOWN
-2,2,-2.65375950159171,-4.33206539625373,-0.975453606929702,0.00194095730903457,2.26111609945117,0.132658422855729,9.60455098807799,0.00194095730903457,FALSE,ENSG00000152969,JAKMIP1,janus kinase and microtubule interacting protein 1,DOWN
-2,2,-1.57607768515286,-2.52437125826859,-0.627784112037127,0.00112402774901036,0.868645665133747,0.351330518797909,10.6112319506811,0.00112402774901036,FALSE,ENSG00000153012,LGI2,leucine rich repeat LGI family member 2,DOWN
2,2,1.07997211904208,0.462405986285187,1.69753825179897,0.000609171616526469,0.816212948123611,0.366289742602619,11.7477400173904,0.000609171616526468,FALSE,ENSG00000153094,BCL2L11,BCL2 like 11,UP
-2,2,-1.24702813718848,-2.3078450467672,-0.186211227609767,0.0212222161874634,1.7795595919245,0.182203415310759,5.30845108479741,0.0212222161874634,FALSE,ENSG00000153130,SCOC,short coiled-coil protein,DOWN
-2,2,-1.06608019897442,-1.91772950671237,-0.214430891236473,0.014149330061396,0.063341503280773,0.80129044295129,6.01941575334878,0.014149330061396,FALSE,ENSG00000153157,SYCP2L,synaptonemal complex protein 2 like,DOWN
-2,2,-1.22744734715497,-1.72275740688242,-0.732137287427514,1.19139175874053e-06,0.0683865785574711,0.793700567982439,23.5910693939795,1.19139175874053e-06,FALSE,ENSG00000153237,CCDC148,coiled-coil domain containing 148,DOWN
-2,2,-1.23328825599701,-2.16959393085531,-0.296982581138698,0.00983331999569507,0.0741660749062372,0.785364838204956,6.66484513734594,0.0098333199956951,FALSE,ENSG00000153531,ADPRHL1,ADP-ribosylhydrolase like 1,DOWN
2,2,1.47049711879438,0.571583963861017,2.36941027372775,0.00134486932379349,0.00793129847599933,0.929035944748401,10.2799041605966,0.00134486932379349,FALSE,ENSG00000153930,ANKFN1,ankyrin repeat and fibronectin type III domain containing 1,UP
-2,2,-1.80353673995444,-3.36375791140337,-0.243315568505504,0.0234747079917623,2.27662786907223,0.131337158233731,5.13303039665329,0.0234747079917623,FALSE,ENSG00000153956,CACNA2D1,calcium voltage-gated channel auxiliary subunit alpha2delta 1,DOWN
2,2,4.41522100401251,2.38035618056159,6.45008582746343,2.11206345954881e-05,1.96906147164379,0.160547516697656,18.0854761701524,2.11206345954882e-05,FALSE,ENSG00000153976,HS3ST3A1,heparan sulfate-glucosamine 3-sulfotransferase 3A1,UP
-2,2,-1.19914999037775,-2.09479259052113,-0.303507390234378,0.00868682923713795,0.101462853743573,0.750081164818943,6.88610617166795,0.00868682923713796,FALSE,ENSG00000154099,DNAAF1,dynein axonemal assembly factor 1,DOWN
-2,2,-1.58541710360095,-2.07568227806835,-1.09515192913356,2.32582834318587e-10,0.00520097473904733,0.942508173656597,40.1717888167496,2.32582834318587e-10,FALSE,ENSG00000154114,TBCEL,tubulin folding cofactor E like,DOWN
2,2,1.27380407529306,0.625263242432594,1.92234490815353,0.000118320317843678,0.948644831791636,0.330064483741415,14.8192696377976,0.000118320317843678,FALSE,ENSG00000154222,CC2D1B,coiled-coil and C2 domain containing 1B,UP
-2,2,-1.93448677454476,-3.62770140171948,-0.241272147370039,0.0251399018020523,2.39543791333083,0.121689669055661,5.01422350980709,0.0251399018020523,FALSE,ENSG00000154263,ABCA10,ATP binding cassette subfamily A member 10,DOWN
-2,2,-1.09241778615556,-1.91170510398406,-0.273130468327056,0.00896546262091063,0.00150504116742334,0.969053942825677,6.82969394755903,0.00896546262091063,FALSE,ENSG00000154277,UCHL1,ubiquitin C-terminal hydrolase L1,DOWN
-2,2,-1.76135444960704,-3.1297819297971,-0.392926969416975,0.0116443361078057,1.40235198331189,0.236330168644254,6.36423386113118,0.0116443361078057,FALSE,ENSG00000154319,FAM167A,family with sequence similarity 167 member A,DOWN
-2,2,-1.32135052189742,-2.01226654909949,-0.630434494695359,0.000177997282336261,0.282306241317388,0.595193593417766,14.0501748490868,0.000177997282336261,FALSE,ENSG00000154822,PLCL2,phospholipase C like 2,DOWN
-2,2,-1.26510916721523,-1.6778098039935,-0.852408530436947,1.8764918207148e-09,0.145613023086537,0.702763466351062,36.0978976757248,1.87649182071479e-09,FALSE,ENSG00000154917,RAB6B,"RAB6B, member RAS oncogene family",DOWN
2,2,1.09993592444092,0.141314418554622,2.05855743032723,0.0245194635981315,0.182455633848492,0.669271345879316,5.05750847875024,0.0245194635981315,FALSE,ENSG00000154928,EPHB1,EPH receptor B1,UP
-2,2,-2.1547888114893,-3.05096600601186,-1.25861161696674,2.44597671249257e-06,0.144657447009322,0.703694089471,22.2084285713143,2.44597671249257e-06,FALSE,ENSG00000154975,CA10,carbonic anhydrase 10,DOWN
-2,2,-3.03181277424237,-5.49382086946625,-0.569804679018492,0.0157968296079081,1.66759152423552,0.196581440706215,5.82534948999704,0.0157968296079081,FALSE,ENSG00000155052,CNTNAP5,contactin associated protein family member 5,DOWN
-2,2,-1.65661878517816,-2.72340725920979,-0.58983031114653,0.00233739693837227,1.97049670088021,0.160395149840509,9.26370498551896,0.00233739693837227,FALSE,ENSG00000155158,TTC39B,tetratricopeptide repeat domain 39B,DOWN
2,2,1.44745192796008,0.501785889917943,2.39311796600221,0.00270021287075363,0.432991038483913,0.510524929150714,8.99971787742399,0.00270021287075363,FALSE,ENSG00000155366,RHOC,ras homolog family member C,UP
2,2,1.2690233825815,0.545780972557279,1.99226579260572,0.000583838972707058,0.168449516772309,0.681493463199234,11.8268111290757,0.000583838972707058,FALSE,ENSG00000155368,DBI,"diazepam binding inhibitor, acyl-CoA binding protein",UP
2,2,1.76702969548323,0.846258874655312,2.68780051631115,0.000169018400777809,0.436813954408337,0.508664246089407,14.1475351600784,0.000169018400777808,FALSE,ENSG00000155760,FZD7,frizzled class receptor 7,UP
-2,2,-1.15965599385406,-1.6515756730415,-0.66773631466662,3.82932253737583e-06,0.184455594856262,0.667571807256458,21.3484398680523,3.82932253737584e-06,FALSE,ENSG00000155858,LSM11,"LSM11, U7 small nuclear RNA associated",DOWN
-2,2,-1.5881213071588,-2.62224136752437,-0.554001246793237,0.0026128164101271,1.85366293248885,0.173357973935818,9.05986239291671,0.0026128164101271,FALSE,ENSG00000155970,MICU3,mitochondrial calcium uptake family member 3,DOWN
-2,2,-1.2585149240804,-1.88321712186526,-0.633812726295541,7.86385794255481e-05,0.173947506514092,0.676627100807165,15.5907444963063,7.86385794255482e-05,FALSE,ENSG00000156017,CARNMT1,carnosine N-methyltransferase 1,DOWN
-2,2,-1.31755565101466,-2.32720465630051,-0.307906645728808,0.0105372241048597,0.00468703951125025,0.945417903170448,6.5417399311802,0.0105372241048597,FALSE,ENSG00000156049,GNA14,G protein subunit alpha 14,DOWN
2,2,1.21084416641959,0.105990468633594,2.31569786420558,0.0317148185975549,0.00604728803539873,0.938015536295904,4.61384650869901,0.0317148185975549,FALSE,ENSG00000156265,MAP3K7CL,MAP3K7 C-terminal like,UP
-2,2,-1.15321317122965,-1.71349729602222,-0.592929046437079,5.48061024163807e-05,0.199475171058509,0.655144806704185,16.2741657710202,5.48061024163806e-05,FALSE,ENSG00000156411,ATP5MJ,ATP synthase membrane subunit j,DOWN
2,2,1.03733804381156,0.328619715874939,1.74605637174819,0.00412079914389396,0.417285472254363,0.51829465798622,8.22980349027317,0.00412079914389396,FALSE,ENSG00000156587,UBE2L6,ubiquitin conjugating enzyme E2 L6,UP
-2,2,-1.40529740554992,-1.84985528589485,-0.960739525204991,5.80389549876225e-10,0.817761859162343,0.365835359276776,38.3862815920181,5.80389549876226e-10,FALSE,ENSG00000156642,NPTN,neuroplastin,DOWN
-2,2,-2.32493236646789,-4.47482738088443,-0.175037352051355,0.0340450444862959,3.55598901628666,0.0593309411110058,4.49244039824274,0.0340450444862959,FALSE,ENSG00000156687,UNC5D,unc-5 netrin receptor D,DOWN
-2,2,-1.1859726388004,-2.15072600874103,-0.221219268859767,0.0159793694182074,1.06062500635365,0.303072678795031,5.80514287350211,0.0159793694182073,FALSE,ENSG00000156968,MPV17L,MPV17 mitochondrial inner membrane protein like,DOWN
-2,2,-2.56335610698232,-4.66368236095752,-0.46302985300713,0.0167545546474861,0.039423442507111,0.842612129113165,5.72190373416966,0.0167545546474861,FALSE,ENSG00000157005,SST,somatostatin,DOWN
-2,2,-1.05516716948291,-1.51141047144282,-0.598923867523005,5.81887924320009e-06,0.0491284199288506,0.824586887464051,20.5468721605646,5.81887924320009e-06,FALSE,ENSG00000157077,ZFYVE9,zinc finger FYVE-type containing 9,DOWN
-2,2,-2.49696235714935,-3.86159613058872,-1.13232858370999,0.000335431167601666,1.50981527871014,0.21916727536475,12.8613910024241,0.000335431167601666,FALSE,ENSG00000157087,ATP2B2,ATPase plasma membrane Ca2+ transporting 2,DOWN
-2,2,-1.75987450850811,-2.76380060129335,-0.75594841572287,0.00059080393690335,0.916372260168254,0.338429304628771,11.8047311158043,0.00059080393690335,FALSE,ENSG00000157103,SLC6A1,solute carrier family 6 member 1,DOWN
-2,2,-2.08558162680918,-3.56277106773394,-0.608392185884424,0.00565416708208737,1.74587053293679,0.186396707194691,7.65734434131519,0.00565416708208737,FALSE,ENSG00000157214,STEAP2,STEAP2 metalloreductase,DOWN
2,2,2.45084929181175,1.63984879465105,3.26184978897244,3.16072477401145e-09,0.163497598674363,0.685956566067624,35.0822269588083,3.16072477401146e-09,FALSE,ENSG00000157227,MMP14,matrix metallopeptidase 14,UP
-2,2,-2.9384541203547,-5.78539598921006,-0.0915122514993354,0.0430767384578862,5.4403232842988,0.0196770271877305,4.09238808529958,0.0430767384578861,FALSE,ENSG00000157445,CACNA2D3,calcium voltage-gated channel auxiliary subunit alpha2delta 3,DOWN
2,2,1.70096262443868,0.519379644148025,2.88254560472934,0.00478010117653385,1.45022469803316,0.228491901234411,7.96081021328426,0.00478010117653385,FALSE,ENSG00000157510,AFAP1L1,actin filament associated protein 1 like 1,UP
-2,2,-2.91609779837597,-5.11616321568497,-0.71603238106697,0.00938086293117679,3.21397449994519,0.0730119289138603,6.74884048275569,0.00938086293117679,FALSE,ENSG00000157542,KCNJ6,potassium inwardly rectifying channel subfamily J member 6,DOWN
2,2,1.02254432481089,0.530132123215564,1.51495652640621,4.69998660926365e-05,0.248698632516519,0.617992904493096,16.5654354181103,4.69998660926364e-05,FALSE,ENSG00000157593,SLC35B2,solute carrier family 35 member B2,UP
-2,2,-1.82773769933293,-3.62402026638397,-0.0314551322818941,0.0461208759238906,3.39951983121255,0.0652154006154744,3.97717418145564,0.0461208759238907,FALSE,ENSG00000157680,DGKI,diacylglycerol kinase iota,DOWN
2,2,1.12378432291814,0.301794911182254,1.94577373465402,0.00737171549929904,0.0158687242529687,0.899754781628618,7.18008646139698,0.00737171549929903,FALSE,ENSG00000157851,DPYSL5,dihydropyrimidinase like 5,UP
2,2,1.10053833126276,0.19571418159161,2.00536248093391,0.0171299889372917,0.00680674838529017,0.934246716544069,5.68300662351781,0.0171299889372917,FALSE,ENSG00000157890,MEGF11,multiple EGF like domains 11,UP
2,2,1.40562465839626,0.142596589282277,2.66865272751025,0.0291652973832822,1.053945300788,0.304600195224005,4.75782990760844,0.0291652973832821,FALSE,ENSG00000158169,FANCC,FA complementation group C,UP
-2,2,-1.38795197351013,-2.48973241413551,-0.286171532884743,0.0135477482311014,0.51384060369142,0.47348099783478,6.09614015129597,0.0135477482311014,FALSE,ENSG00000158286,RNF207,ring finger protein 207,DOWN
2,2,1.63607840960867,0.367327796769291,2.90482902244804,0.0114906813804576,1.77025600619835,0.183350399430028,6.38780836918981,0.0114906813804576,FALSE,ENSG00000158373,H2BC5,H2B clustered histone 5,UP
2,2,1.25567938820148,0.579885672560781,1.93147310384217,0.000270768230227257,0.629186276478166,0.427653950176445,13.262500558207,0.000270768230227257,FALSE,ENSG00000158406,H4C8,H4 clustered histone 8,UP
2,2,1.56609194510357,0.482424702513115,2.64975918769403,0.00461860535287394,1.13494954513699,0.286722049081501,8.02303713910907,0.00461860535287394,FALSE,ENSG00000158517,NCF1,neutrophil cytosolic factor 1,UP
2,2,1.79327417298988,0.888512445513234,2.69803590046652,0.000102444712148277,0.366420081510258,0.544962126418111,15.0911080050717,0.000102444712148277,FALSE,ENSG00000158710,TAGLN2,transgelin 2,UP
-2,2,-1.71271662727727,-2.85968052231422,-0.565752732240318,0.00342537222403252,0.000990899265497105,0.974887896318474,8.56579577461502,0.00342537222403252,FALSE,ENSG00000158815,FGF17,fibroblast growth factor 17,DOWN
