Gene_ID,Gene_Symbol,Gene_Description,Gene_Biotype,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000166323,C11orf65,chromosome 11 open reading frame 65,protein_coding,11.065434463167,0.139195032731089,0.699181997556563,0.19908268979684,0.842198061740503,0.941992492445778
ENSG00000166326,TRIM44,tripartite motif containing 44,protein_coding,2130.34458628162,-0.734638063720529,0.239381641016137,-3.06889893728737,0.00214849258822748,0.0218808178912857
ENSG00000166333,ILK,integrin linked kinase,protein_coding,551.390651234617,0.0442897542250837,0.26588812252504,0.16657289466141,0.867706122616939,0.951936753198265
ENSG00000166337,TAF10,TATA-box binding protein associated factor 10,protein_coding,246.389815331551,0.223148990957434,0.311244579838642,0.716957034474689,0.473400608133081,0.731277396481841
ENSG00000166340,TPP1,tripeptidyl peptidase 1,protein_coding,1292.66812214486,0.592663279748381,0.29207853596162,2.02912301582564,0.0424457621857032,0.176828883499025
ENSG00000166341,DCHS1,dachsous cadherin-related 1,protein_coding,947.074619338108,0.905897609139189,0.482916007307501,1.87589062162181,0.060670300703984,0.223967886801424
ENSG00000166342,NETO1,neuropilin and tolloid like 1,protein_coding,871.127896235606,-0.963180447371199,0.708894630257629,-1.35870749510566,0.174239296105347,0.426303455629048
ENSG00000166343,MSS51,MSS51 mitochondrial translational activator,protein_coding,76.2941910668395,-0.691098715574276,0.312675091655034,-2.21027748617964,0.0270859101348695,0.131040660883623
ENSG00000166347,CYB5A,cytochrome b5 type A,protein_coding,217.817611024282,0.21066056892094,0.447573602735945,0.470672460648274,0.637874653568837,0.836957579444515
ENSG00000166348,USP54,ubiquitin specific peptidase 54,protein_coding,269.594661126811,0.270687949377695,0.504091428653586,0.536981852876758,0.591280149258485,0.809607916696617
ENSG00000166352,IFTAP,intraflagellar transport associated protein,protein_coding,84.0850148328392,-1.19310071569169,0.415668235751541,-2.87031967582157,0.00410057006842146,0.0348521886247346
ENSG00000166377,ATP9B,ATPase phospholipid transporting 9B (putative),protein_coding,1618.83223911292,-0.387980640748253,0.215291057133484,-1.80212149038638,0.0715262932581788,0.248824495429265
ENSG00000166387,PPFIBP2,PPFIA binding protein 2,protein_coding,101.325433014106,0.684201090733918,0.663137418632279,1.0317636609092,0.302182846549127,0.583545950407363
ENSG00000166394,CYB5R2,cytochrome b5 reductase 2,protein_coding,57.407724139952,2.16796605322563,0.686405046356234,3.15843548169442,0.0015861841523524,0.0175138941535835
